序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
1507,002296,辉煌科技,2021-04-15,,,,2021-04-15
1508,002305,*ST南置,2021-04-15,,,,2021-04-15
1509,002384,东山精密,2021-04-15,,,,2021-04-15
1510,002436,兴森科技,2021-04-15,,,,2021-04-15
1511,002444,巨星科技,2021-04-15,,,,2021-04-15
1512,002482,广田集团,2021-04-15,,,,2021-04-15
1513,002493,荣盛石化,2021-04-15,,,,2021-04-15
1514,002515,金字火腿,2021-04-15,,,,2021-04-15
1515,002516,旷达科技,2021-04-15,,,,2021-04-15
1516,002799,环球印务,2021-04-15,,,,2021-04-15
1517,002852,道道全,2021-04-15,,,,2021-04-15
1518,002858,力盛体育,2021-04-15,,,,2021-04-15
1519,002946,新乳业,2021-04-15,,,,2021-04-15
1520,002971,和远气体,2021-04-15,,,,2021-04-15
1521,002987,京北方,2021-04-15,,,,2021-04-15
1522,002991,甘源食品,2021-04-15,,,,2021-04-15
1523,003003,天元股份,2021-04-15,,,,2021-04-15
1524,003007,直真科技,2021-04-15,,,,2021-04-15
1525,003036,泰坦股份,2021-04-15,,,,2021-04-15
1526,300029,*ST天龙,2021-04-15,2021-04-23,,,2021-04-23
1527,300091,*ST金灵,2021-04-15,2021-04-27,,,2021-04-27
1528,300103,达刚控股,2021-04-15,2021-04-27,,,2021-04-27
1529,300107,建新股份,2021-04-15,,,,2021-04-15
1530,300231,银信科技,2021-04-15,2021-03-12,,,2021-03-12
1531,300257,开山股份,2021-04-15,,,,2021-04-15
1532,300265,通光线缆,2021-04-15,,,,2021-04-15
1533,300343,ST联创,2021-04-15,2021-04-24,,,2021-04-24
1534,300500,启迪设计,2021-04-15,2021-04-28,,,2021-04-28
1535,300516,久之洋,2021-04-15,,,,2021-04-15
1536,300608,思特奇,2021-04-15,,,,2021-04-15
1537,300621,维业股份,2021-04-15,,,,2021-04-15
1538,300622,博士眼镜,2021-04-15,,,,2021-04-15
1539,300639,凯普生物,2021-04-15,2021-04-13,,,2021-04-13
1540,300775,三角防务,2021-04-15,,,,2021-04-15
1541,300823,建科智能,2021-04-15,2021-03-30,,,2021-03-30
1542,300884,狄耐克,2021-04-15,,,,2021-04-15
1543,300891,惠云钛业,2021-04-15,,,,2021-04-15
1544,300895,铜牛信息,2021-04-15,,,,2021-04-15
1545,300901,中胤时尚,2021-04-15,,,,2021-04-15
1546,300912,凯龙高科,2021-04-15,,,,2021-04-15
1547,300928,华安鑫创,2021-04-15,,,,2021-04-15
1548,300936,中英科技,2021-04-15,,,,2021-04-15
1549,300943,春晖智控,2021-04-15,,,,2021-04-15
1550,300945,曼卡龙,2021-04-15,,,,2021-04-15
1551,600053,*ST九鼎,2021-04-15,,,,2021-04-15
1552,600089,特变电工,2021-04-15,,,,2021-04-15
1553,600119,*ST长投,2021-04-15,2021-04-29,2021-04-27,,2021-04-27
1554,600203,福日电子,2021-04-15,2021-04-29,,,2021-04-29
1555,600278,东方创业,2021-04-15,,,,2021-04-15
1556,600295,鄂尔多斯,2021-04-15,,,,2021-04-15
1557,600327,大东方,2021-04-15,,,,2021-04-15
1558,600459,贵研铂业,2021-04-15,,,,2021-04-15
1559,600478,科力远,2021-04-15,,,,2021-04-15
1560,600479,千金药业,2021-04-15,,,,2021-04-15
1561,600626,申达股份,2021-04-15,2021-04-29,,,2021-04-29
1562,600628,新世界,2021-04-15,,,,2021-04-15
1563,600844,金煤科技,2021-04-15,,,,2021-04-15
1564,600895,张江高科,2021-04-15,,,,2021-04-15
1565,600979,广安爱众,2021-04-15,,,,2021-04-15
1566,601515,衢州东峰,2021-04-15,,,,2021-04-15
1567,603043,广州酒家,2021-04-15,,,,2021-04-15
1568,603085,天成自控,2021-04-15,,,,2021-04-15
1569,603087,甘李药业,2021-04-15,,,,2021-04-15
1570,603320,迪贝电气,2021-04-15,,,,2021-04-15
1571,603356,华菱精工,2021-04-15,,,,2021-04-15
1572,603421,鼎信通讯,2021-04-15,,,,2021-04-15
1573,603477,巨星农牧,2021-04-15,2021-04-01,,,2021-04-01
1574,603489,八方股份,2021-04-15,,,,2021-04-15
1575,603683,晶华新材,2021-04-15,2021-04-20,,,2021-04-20
1576,603776,永安行,2021-04-15,,,,2021-04-15
1577,603880,南卫股份,2021-04-15,,,,2021-04-15
1578,603898,好莱客,2021-04-15,,,,2021-04-15
1579,603920,世运电路,2021-04-15,,,,2021-04-15
1580,603977,国泰集团,2021-04-15,,,,2021-04-15
1581,603995,甬金股份,2021-04-15,,,,2021-04-15
1582,605168,三人行,2021-04-15,,,,2021-04-15
1583,605266,健之佳,2021-04-15,,,,2021-04-15
1584,605268,王力安防,2021-04-15,,,,2021-04-15
1585,605336,*ST帅电,2021-04-15,,,,2021-04-15
1586,688200,华峰测控,2021-04-15,,,,2021-04-15
1587,688368,晶丰明源,2021-04-15,,,,2021-04-15
1588,688398,赛特新材,2021-04-15,,,,2021-04-15
1589,688488,艾迪药业,2021-04-15,,,,2021-04-15
1590,688520,神州细胞,2021-04-15,,,,2021-04-15
1591,688561,奇安信,2021-04-15,,,,2021-04-15
1592,688616,西力科技,2021-04-15,2021-04-27,,,2021-04-27
1593,688656,浩欧博,2021-04-15,,,,2021-04-15
1594,688686,奥普特,2021-04-15,,,,2021-04-15
1595,000025,特力A,2021-04-16,,,,2021-04-16
1596,000028,国药一致,2021-04-16,2021-04-02,,,2021-04-02
1597,000421,南京公用,2021-04-16,,,,2021-04-16
1598,000429,粤高速A,2021-04-16,2021-03-26,,,2021-03-26
1599,000507,珠海港,2021-04-16,2021-04-17,,,2021-04-17
1600,000509,华塑控股,2021-04-16,,,,2021-04-16
1601,000632,ST三木,2021-04-16,,,,2021-04-16
1602,000665,湖北广电,2021-04-16,,,,2021-04-16
1603,000716,黑芝麻,2021-04-16,2021-04-24,,,2021-04-24
1604,000736,*ST中地,2021-04-16,2021-04-15,,,2021-04-15
1605,000779,甘咨询,2021-04-16,,,,2021-04-16
1606,000797,中国武夷,2021-04-16,2021-04-27,,,2021-04-27
1607,000888,峨眉山A,2021-04-16,,,,2021-04-16
1608,002096,易普力,2021-04-16,2021-04-28,,,2021-04-28
1609,002127,南极电商,2021-04-16,,,,2021-04-16
1610,002128,电投能源,2021-04-16,2021-04-28,,,2021-04-28
1611,002167,东方锆业,2021-04-16,2021-04-10,,,2021-04-10
1612,002209,达意隆,2021-04-16,,,,2021-04-16
1613,002218,拓日新能,2021-04-16,,,,2021-04-16
1614,002270,华明装备,2021-04-16,2021-04-01,,,2021-04-01
1615,002287,奇正藏药,2021-04-16,,,,2021-04-16
1616,002446,盛路通信,2021-04-16,2021-04-15,,,2021-04-15
1617,002453,华软科技,2021-04-16,2021-04-27,,,2021-04-27
1618,002510,天汽模,2021-04-16,2021-04-28,,,2021-04-28
1619,002537,海联金汇,2021-04-16,,,,2021-04-16
1620,002557,洽洽食品,2021-04-16,,,,2021-04-16
1621,002560,通达股份,2021-04-16,,,,2021-04-16
1622,002631,德尔未来,2021-04-16,,,,2021-04-16
1623,002656,*ST摩登,2021-04-16,,,,2021-04-16
1624,002664,信质集团,2021-04-16,,,,2021-04-16
1625,002724,海洋王,2021-04-16,,,,2021-04-16
1626,002805,丰元股份,2021-04-16,,,,2021-04-16
1627,002821,凯莱英,2021-04-16,,,,2021-04-16
1628,002828,贝肯能源,2021-04-16,,,,2021-04-16
1629,002840,华统股份,2021-04-16,,,,2021-04-16
1630,002877,智能自控,2021-04-16,,,,2021-04-16
1631,002890,弘宇股份,2021-04-16,,,,2021-04-16
1632,002950,奥美医疗,2021-04-16,,,,2021-04-16
1633,002962,五方光电,2021-04-16,2021-03-26,,,2021-03-26
1634,002965,祥鑫科技,2021-04-16,,,,2021-04-16
1635,300005,探路者,2021-04-16,,,,2021-04-16
1636,300128,锦富技术,2021-04-16,2021-04-01,,,2021-04-01
1637,300148,天舟文化,2021-04-16,,,,2021-04-16
1638,300234,开尔新材,2021-04-16,,,,2021-04-16
1639,300299,富春股份,2021-04-16,,,,2021-04-16
1640,300373,扬杰科技,2021-04-16,,,,2021-04-16
1641,300386,飞天诚信,2021-04-16,,,,2021-04-16
1642,300400,劲拓股份,2021-04-16,,,,2021-04-16
1643,300445,康斯特,2021-04-16,,,,2021-04-16
1644,300592,华凯易佰,2021-04-16,2021-03-31,,,2021-03-31
1645,300624,万兴科技,2021-04-16,,,,2021-04-16
1646,300641,正丹股份,2021-04-16,,,,2021-04-16
1647,300666,江丰电子,2021-04-16,,,,2021-04-16
1648,300703,创源股份,2021-04-16,,,,2021-04-16
1649,300786,国林科技,2021-04-16,,,,2021-04-16
1650,300869,康泰医学,2021-04-16,,,,2021-04-16
1651,300875,捷强装备,2021-04-16,,,,2021-04-16
1652,300893,松原安全,2021-04-16,,,,2021-04-16
1653,300898,熊猫乳品,2021-04-16,,,,2021-04-16
1654,300899,*ST凯鑫,2021-04-16,,,,2021-04-16
1655,300916,朗特智能,2021-04-16,,,,2021-04-16
1656,300922,天秦装备,2021-04-16,,,,2021-04-16
1657,300937,药易购,2021-04-16,,,,2021-04-16
1658,600101,明星电力,2021-04-16,,,,2021-04-16
1659,600136,ST明诚,2021-04-16,,,,2021-04-16
1660,600157,永泰能源,2021-04-16,,,,2021-04-16
1661,600159,大龙地产,2021-04-16,,,,2021-04-16
1662,600206,有研新材,2021-04-16,,,,2021-04-16
1663,600219,南山铝业,2021-04-16,,,,2021-04-16
1664,600230,沧州大化,2021-04-16,2021-04-10,,,2021-04-10
1665,600287,苏豪时尚,2021-04-16,,,,2021-04-16
1666,600288,大恒科技,2021-04-16,,,,2021-04-16
1667,600423,*ST柳化,2021-04-16,,,,2021-04-16
1668,600496,精工钢构,2021-04-16,,,,2021-04-16
1669,600497,驰宏锌锗,2021-04-16,,,,2021-04-16
1670,600505,西昌电力,2021-04-16,,,,2021-04-16
1671,600512,腾达建设,2021-04-16,,,,2021-04-16
1672,600531,豫光金铅,2021-04-16,,,,2021-04-16
1673,600691,潞化科技,2021-04-16,,,,2021-04-16
1674,600694,大商股份,2021-04-16,,,,2021-04-16
1675,600707,彩虹股份,2021-04-16,,,,2021-04-16
1676,600710,苏美达,2021-04-16,,,,2021-04-16
1677,600757,长江传媒,2021-04-16,,,,2021-04-16
1678,600847,万里股份,2021-04-16,,,,2021-04-16
1679,600854,春兰股份,2021-04-16,,,,2021-04-16
1680,600867,通化东宝,2021-04-16,,,,2021-04-16
1681,600868,梅雁吉祥,2021-04-16,,,,2021-04-16
1682,601116,三江购物,2021-04-16,,,,2021-04-16
1683,601233,桐昆股份,2021-04-16,,,,2021-04-16
1684,601311,骆驼股份,2021-04-16,,,,2021-04-16
1685,601512,中新集团,2021-04-16,,,,2021-04-16
1686,601579,会稽山,2021-04-16,,,,2021-04-16
1687,601616,广电电气,2021-04-16,,,,2021-04-16
1688,601678,滨化股份,2021-04-16,,,,2021-04-16
1689,601952,苏垦农发,2021-04-16,,,,2021-04-16
1690,603000,人民网,2021-04-16,,,,2021-04-16
1691,603027,千禾味业,2021-04-16,,,,2021-04-16
1692,603035,常熟汽饰,2021-04-16,,,,2021-04-16
1693,603050,科林电气,2021-04-16,,,,2021-04-16
1694,603053,成都燃气,2021-04-16,,,,2021-04-16
1695,603076,乐惠国际,2021-04-16,,,,2021-04-16
1696,603138,海量数据,2021-04-16,,,,2021-04-16
1697,603161,科华控股,2021-04-16,,,,2021-04-16
1698,603217,元利科技,2021-04-16,,,,2021-04-16
1699,603258,电魂网络,2021-04-16,,,,2021-04-16
1700,603315,福鞍股份,2021-04-16,2021-04-27,,,2021-04-27
1701,603466,风语筑,2021-04-16,,,,2021-04-16
1702,603501,豪威集团,2021-04-16,,,,2021-04-16
1703,603611,诺力股份,2021-04-16,,,,2021-04-16
1704,603636,南威软件,2021-04-16,2021-04-22,,,2021-04-22
1705,603637,镇海股份,2021-04-16,,,,2021-04-16
1706,603650,彤程新材,2021-04-16,,,,2021-04-16
1707,603663,三祥新材,2021-04-16,2021-03-24,,,2021-03-24
1708,603699,纽威股份,2021-04-16,,,,2021-04-16
1709,603757,大元泵业,2021-04-16,,,,2021-04-16
1710,603790,雅运股份,2021-04-16,,,,2021-04-16
1711,603808,歌力思,2021-04-16,,,,2021-04-16
1712,603813,*ST原尚,2021-04-16,,,,2021-04-16
1713,603823,百合花,2021-04-16,,,,2021-04-16
1714,603867,新化股份,2021-04-16,,,,2021-04-16
1715,603912,佳力图,2021-04-16,,,,2021-04-16
1716,603917,合力科技,2021-04-16,,,,2021-04-16
1717,603927,中科软,2021-04-16,,,,2021-04-16
1718,603999,读者传媒,2021-04-16,,,,2021-04-16
1719,605100,华丰股份,2021-04-16,,,,2021-04-16
1720,605108,同庆楼,2021-04-16,,,,2021-04-16
1721,605166,聚合顺,2021-04-16,,,,2021-04-16
1722,605179,一鸣食品,2021-04-16,,,,2021-04-16
1723,605218,伟时电子,2021-04-16,,,,2021-04-16
1724,605277,新亚电子,2021-04-16,,,,2021-04-16
1725,605377,华旺科技,2021-04-16,,,,2021-04-16
1726,605388,均瑶健康,2021-04-16,,,,2021-04-16
1727,688005,容百科技,2021-04-16,,,,2021-04-16
1728,688006,杭可科技,2021-04-16,,,,2021-04-16
1729,688017,绿的谐波,2021-04-16,,,,2021-04-16
1730,688033,*ST天宜,2021-04-16,,,,2021-04-16
1731,688051,佳华科技,2021-04-16,2021-04-22,,,2021-04-22
1732,688099,晶晨股份,2021-04-16,,,,2021-04-16
1733,688202,美迪西,2021-04-16,,,,2021-04-16
1734,688328,深科达,2021-04-16,,,,2021-04-16
1735,688408,中信博,2021-04-16,,,,2021-04-16
1736,688658,悦康药业,2021-04-16,,,,2021-04-16
1737,688696,极米科技,2021-04-16,,,,2021-04-16
1738,689009,九号公司,2021-04-16,,,,2021-04-16
1739,000088,盐田港,2021-04-17,,,,2021-04-17
1740,000518,*ST四环,2021-04-17,,,,2021-04-17
1741,000557,西部创业,2021-04-17,,,,2021-04-17
1742,000623,吉林敖东,2021-04-17,,,,2021-04-17
1743,000753,漳州发展,2021-04-17,,,,2021-04-17
1744,000793,*ST华闻,2021-04-17,,,,2021-04-17
1745,000960,锡业股份,2021-04-17,2021-04-15,,,2021-04-15
1746,002006,精工科技,2021-04-17,,,,2021-04-17
1747,002028,思源电气,2021-04-17,,,,2021-04-17
1748,002092,中泰化学,2021-04-17,2021-04-10,,,2021-04-10
1749,002116,中国海诚,2021-04-17,2021-04-09,,,2021-04-09
1750,002191,劲嘉股份,2021-04-17,,,,2021-04-17
1751,002199,*ST东晶,2021-04-17,2021-04-29,,,2021-04-29
1752,002223,鱼跃医疗,2021-04-17,,,,2021-04-17
1753,002229,鸿博股份,2021-04-17,,,,2021-04-17
1754,002279,久其软件,2021-04-17,,,,2021-04-17
1755,002344,海宁皮城,2021-04-17,,,,2021-04-17
1756,002372,伟星新材,2021-04-17,,,,2021-04-17
1757,002376,新北洋,2021-04-17,,,,2021-04-17
1758,002415,海康威视,2021-04-17,,,,2021-04-17
1759,002566,益盛药业,2021-04-17,,,,2021-04-17
1760,002800,天顺股份,2021-04-17,,,,2021-04-17
1761,002905,金逸影视,2021-04-17,2021-04-15,,,2021-04-15
1762,002940,昂利康,2021-04-17,,,,2021-04-17
1763,300076,*ST宁视,2021-04-17,2021-04-30,,,2021-04-30
1764,300098,高新兴,2021-04-17,2021-04-29,2021-04-21,,2021-04-21
1765,300177,中海达,2021-04-17,2021-04-28,,,2021-04-28
1766,300184,力源信息,2021-04-17,,,,2021-04-17
1767,300210,森远股份,2021-04-17,2021-04-24,,,2021-04-24
1768,300275,梅安森,2021-04-17,,,,2021-04-17
1769,300289,利德曼,2021-04-17,2021-04-24,,,2021-04-24
1770,300298,三诺生物,2021-04-17,,,,2021-04-17
1771,300323,华灿光电,2021-04-17,2021-04-13,,,2021-04-13
1772,300348,长亮科技,2021-04-17,,,,2021-04-17
1773,300368,汇金股份,2021-04-17,,,,2021-04-17
1774,300412,迦南科技,2021-04-17,,,,2021-04-17
1775,300625,三雄极光,2021-04-17,,,,2021-04-17
1776,300638,广和通,2021-04-17,,,,2021-04-17
1777,300697,电工合金,2021-04-17,2021-03-10,,,2021-03-10
1778,300705,九典制药,2021-04-17,,,,2021-04-17
1779,300730,科创信息,2021-04-17,,,,2021-04-17
1780,300806,斯迪克,2021-04-17,,,,2021-04-17
1781,300856,科思股份,2021-04-17,,,,2021-04-17
1782,300918,南山智尚,2021-04-17,,,,2021-04-17
1783,600072,中船科技,2021-04-17,,,,2021-04-17
1784,600088,中视传媒,2021-04-17,,,,2021-04-17
1785,600120,浙江东方,2021-04-17,,,,2021-04-17
1786,600228,*ST返利,2021-04-17,2021-03-20,,,2021-03-20
1787,600303,曙光股份,2021-04-17,2021-04-30,,,2021-04-30
1788,600376,首开股份,2021-04-17,,,,2021-04-17
1789,600383,金地集团,2021-04-17,,,,2021-04-17
1790,600436,片仔癀,2021-04-17,2021-04-24,,,2021-04-24
1791,600463,空港股份,2021-04-17,,,,2021-04-17
1792,600498,烽火通信,2021-04-17,,,,2021-04-17
1793,600517,国网英大,2021-04-17,,,,2021-04-17
1794,600566,济川药业,2021-04-17,,,,2021-04-17
1795,600571,信雅达,2021-04-17,,,,2021-04-17
1796,600639,浦东金桥,2021-04-17,,,,2021-04-17
1797,600641,先导基电,2021-04-17,,,,2021-04-17
1798,600666,奥瑞德,2021-04-17,,,,2021-04-17
1799,600686,金龙汽车,2021-04-17,2021-04-30,,,2021-04-30
1800,600693,东百集团,2021-04-17,,,,2021-04-17
1801,600697,欧亚集团,2021-04-17,,,,2021-04-17
1802,600718,东软集团,2021-04-17,2021-04-29,,,2021-04-29
1803,600743,华远控股,2021-04-17,,,,2021-04-17
1804,600789,鲁抗医药,2021-04-17,,,,2021-04-17
1805,600790,轻纺城,2021-04-17,,,,2021-04-17
1806,600861,北京人力,2021-04-17,,,,2021-04-17
1807,600864,哈投股份,2021-04-17,2021-04-24,,,2021-04-24
1808,600865,百大集团,2021-04-17,,,,2021-04-17
1809,601801,皖新传媒,2021-04-17,,,,2021-04-17
1810,603383,顶点软件,2021-04-17,,,,2021-04-17
1811,603568,伟明环保,2021-04-17,,,,2021-04-17
1812,603569,长久物流,2021-04-17,,,,2021-04-17
1813,603619,中曼石油,2021-04-17,2021-04-28,,,2021-04-28
1814,603656,泰禾智能,2021-04-17,,,,2021-04-17
1815,603669,灵康药业,2021-04-17,,,,2021-04-17
1816,603729,ST龙韵,2021-04-17,2021-04-30,,,2021-04-30
1817,603788,宁波高发,2021-04-17,,,,2021-04-17
1818,603986,兆易创新,2021-04-17,,,,2021-04-17
1819,603990,麦迪科技,2021-04-17,,,,2021-04-17
1820,605199,ST葫芦娃,2021-04-17,,,,2021-04-17
1821,688028,沃尔德,2021-04-17,,,,2021-04-17
1822,688396,华润微,2021-04-17,2021-04-30,,,2021-04-30
1823,002074,国轩高科,2021-04-19,2021-04-22,,,2021-04-22
1824,002363,隆基机械,2021-04-19,,,,2021-04-19
1825,002439,启明星辰,2021-04-19,,,,2021-04-19
1826,300251,光线传媒,2021-04-19,,,,2021-04-19
1827,300278,华昌达,2021-04-19,2021-04-29,,,2021-04-29
1828,300686,智动力,2021-04-19,,,,2021-04-19
1829,300855,图南股份,2021-04-19,,,,2021-04-19
1830,603369,今世缘,2021-04-19,,,,2021-04-19
1831,605005,合兴股份,2021-04-19,,,,2021-04-19
1832,688039,当虹科技,2021-04-19,,,,2021-04-19
1833,688219,会通股份,2021-04-19,,,,2021-04-19
1834,688233,神工股份,2021-04-19,,,,2021-04-19
1835,000004,*ST国华,2021-04-20,2021-04-28,,,2021-04-28
1836,000008,神州高铁,2021-04-20,,,,2021-04-20
1837,000012,南玻A,2021-04-20,2021-04-15,,,2021-04-15
1838,000027,深圳能源,2021-04-20,,,,2021-04-20
1839,000036,华联控股,2021-04-20,,,,2021-04-20
1840,000159,国际实业,2021-04-20,,,,2021-04-20
1841,000403,派林生物,2021-04-20,,,,2021-04-20
1842,000430,ST张家界,2021-04-20,,,,2021-04-20
1843,000519,中兵红箭,2021-04-20,,,,2021-04-20
1844,000524,岭南控股,2021-04-20,,,,2021-04-20
1845,000526,学大教育,2021-04-20,,,,2021-04-20
1846,000559,万向钱潮,2021-04-20,2021-03-26,,,2021-03-26
1847,000581,威孚高科,2021-04-20,,,,2021-04-20
1848,000625,长安汽车,2021-04-20,,,,2021-04-20
1849,000692,惠天热电,2021-04-20,2021-04-29,,,2021-04-29
1850,000703,恒逸石化,2021-04-20,,,,2021-04-20
1851,000711,ST京蓝,2021-04-20,2021-04-27,,,2021-04-27
1852,000758,中色股份,2021-04-20,2021-04-27,,,2021-04-27
1853,000885,城发环境,2021-04-20,,,,2021-04-20
1854,000962,东方钽业,2021-04-20,,,,2021-04-20
1855,002010,传化智联,2021-04-20,2021-04-30,,,2021-04-30
1856,002026,山东威达,2021-04-20,,,,2021-04-20
1857,002041,登海种业,2021-04-20,,,,2021-04-20
1858,002043,兔宝宝,2021-04-20,,,,2021-04-20
1859,002078,太阳纸业,2021-04-20,,,,2021-04-20
1860,002085,万丰奥威,2021-04-20,2021-04-27,2021-04-30,,2021-04-30
1861,002101,广东鸿图,2021-04-20,,,,2021-04-20
1862,002102,ST能特,2021-04-20,,,,2021-04-20
1863,002111,威海广泰,2021-04-20,,,,2021-04-20
1864,002144,宏达高科,2021-04-20,,,,2021-04-20
1865,002198,ST嘉应,2021-04-20,,,,2021-04-20
1866,002230,科大讯飞,2021-04-20,,,,2021-04-20
1867,002234,民和股份,2021-04-20,2021-04-27,,,2021-04-27
1868,002254,泰和新材,2021-04-20,,,,2021-04-20
1869,002282,博深股份,2021-04-20,,,,2021-04-20
1870,002299,圣农发展,2021-04-20,,,,2021-04-20
1871,002311,海大集团,2021-04-20,,,,2021-04-20
1872,002312,川发龙蟒,2021-04-20,2021-04-02,,,2021-04-02
1873,002330,得利斯,2021-04-20,,,,2021-04-20
1874,002369,卓翼科技,2021-04-20,2021-04-27,2021-04-30,,2021-04-30
1875,002413,雷科防务,2021-04-20,,,,2021-04-20
1876,002434,万里扬,2021-04-20,,,,2021-04-20
1877,002441,众业达,2021-04-20,,,,2021-04-20
1878,002442,龙星科技,2021-04-20,,,,2021-04-20
1879,002449,国星光电,2021-04-20,,,,2021-04-20
1880,002451,摩恩电气,2021-04-20,,,,2021-04-20
1881,002456,欧菲光,2021-04-20,2021-04-29,,,2021-04-29
1882,002481,双塔食品,2021-04-20,,,,2021-04-20
1883,002483,润邦股份,2021-04-20,,,,2021-04-20
1884,002489,浙江永强,2021-04-20,,,,2021-04-20
1885,002513,蓝丰生化,2021-04-20,,,,2021-04-20
1886,002531,天顺风能,2021-04-20,,,,2021-04-20
1887,002583,海能达,2021-04-20,,,,2021-04-20
1888,002599,盛通股份,2021-04-20,,,,2021-04-20
1889,002601,龙佰集团,2021-04-20,2021-04-16,,,2021-04-16
1890,002645,华宏科技,2021-04-20,,,,2021-04-20
1891,002661,克明食品,2021-04-20,,,,2021-04-20
1892,002674,兴业科技,2021-04-20,,,,2021-04-20
1893,002734,利民股份,2021-04-20,,,,2021-04-20
1894,002746,仙坛股份,2021-04-20,2021-03-30,,,2021-03-30
1895,002767,先锋电子,2021-04-20,,,,2021-04-20
1896,002790,瑞尔特,2021-04-20,,,,2021-04-20
1897,002827,高争民爆,2021-04-20,,,,2021-04-20
1898,002867,周大生,2021-04-20,2021-03-30,,,2021-03-30
1899,002884,凌霄泵业,2021-04-20,,,,2021-04-20
1900,002963,豪尔赛,2021-04-20,,,,2021-04-20
1901,002992,宝明科技,2021-04-20,,,,2021-04-20
1902,002998,优彩资源,2021-04-20,,,,2021-04-20
1903,003004,*ST声迅,2021-04-20,,,,2021-04-20
1904,003023,彩虹集团,2021-04-20,,,,2021-04-20
1905,003028,振邦智能,2021-04-20,,,,2021-04-20
1906,003030,祖名股份,2021-04-20,,,,2021-04-20
1907,300012,华测检测,2021-04-20,2021-04-21,,,2021-04-21
1908,300014,亿纬锂能,2021-04-20,,,,2021-04-20
1909,300021,大禹节水,2021-04-20,,,,2021-04-20
1910,300048,合康新能,2021-04-20,,,,2021-04-20
1911,300070,碧水源,2021-04-20,2021-03-31,,,2021-03-31
1912,300081,ST恒信,2021-04-20,,,,2021-04-20
1913,300082,奥克股份,2021-04-20,,,,2021-04-20
1914,300121,阳谷华泰,2021-04-20,,,,2021-04-20
1915,300122,智飞生物,2021-04-20,,,,2021-04-20
1916,300124,汇川技术,2021-04-20,2021-04-27,,,2021-04-27
1917,300204,舒泰神,2021-04-20,,,,2021-04-20
1918,300240,飞力达,2021-04-20,,,,2021-04-20
1919,300243,瑞丰高材,2021-04-20,,,,2021-04-20
