序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
7516,601838,成都银行,归属于上市公司股东的净利润,"预计2021年1-12月归属于上市公司股东的净利润盈利:711,000万元至753,200万元,同比上年增长:18%至25%,同比上年增长108,500万元至150,700万元。",7321000000.0,21.5,"2021年,本公司坚持战略引领,纵深推进“精细化、大零售、数字化”三大转型工作,不断提升金融服务质效,各项业务保持稳健发展。预计2021年归属于上市公司股东的净利润增长18%到25%,主要由于:1.资产规模稳步增长,客户存款资金在支撑规模增长中形成有力保障,资产负债结构保持稳健;2.信贷业务拓展良好,贷款总额在资产中的占比进一步提升;3.成本管控措施有效,成本收入比维持在较低水平。",略增,6025000000.0,2022-01-05
7517,601838,成都银行,扣除非经常性损益后的净利润,"预计2021年1-12月扣除非经常性损益后的净利润盈利:713,000万元至755,200万元,同比上年增长:18%至25%,同比上年增长109,000万元至151,200万元。",7341000000.0,21.5,"2021年,本公司坚持战略引领,纵深推进“精细化、大零售、数字化”三大转型工作,不断提升金融服务质效,各项业务保持稳健发展。预计2021年归属于上市公司股东的净利润增长18%到25%,主要由于:1.资产规模稳步增长,客户存款资金在支撑规模增长中形成有力保障,资产负债结构保持稳健;2.信贷业务拓展良好,贷款总额在资产中的占比进一步提升;3.成本管控措施有效,成本收入比维持在较低水平。",略增,6040000000.0,2022-01-05
7518,600338,西藏珠峰,营业收入,"预计2021年1-12月营业收入:200,728.08万元,同比上年增长:77.22%。",2007280800.0,77.22,"本期业绩预增主要系公司主营业务已恢复正常。1、报告期内有色金属行业铅、锌、铜价格与上年同期相比上涨。2、2021年,公司全资子公司塔中矿业有限公司产能恢复进度,以及精矿产品产量与销量符合年度生产经营计划。综合上述因素,导致了公司2021年度净利润同比增长幅度超过2,188.76%。",预增,1132618200.0,2022-01-05
7519,600338,西藏珠峰,归属于上市公司股东的净利润,"预计2021年1-12月归属于上市公司股东的净利润盈利:70,000万元至90,000万元,同比上年增长:2188.76%至2842.69%,同比上年增长66,941.57万元至86,941.57万元。",800000000.0,2515.725,"本期业绩预增主要系公司主营业务已恢复正常。1、报告期内有色金属行业铅、锌、铜价格与上年同期相比上涨。2、2021年,公司全资子公司塔中矿业有限公司产能恢复进度,以及精矿产品产量与销量符合年度生产经营计划。综合上述因素,导致了公司2021年度净利润同比增长幅度超过2,188.76%。",预增,30584300.0,2022-01-05
7520,600338,西藏珠峰,扣除非经常性损益后的净利润,"预计2021年1-12月扣除非经常性损益后的净利润盈利:72,000万元至92,000万元,同比上年增长:8597.02%至11012.86%,同比上年增长71,172.13万元至91,172.13万元。",820000000.0,9804.94,"本期业绩预增主要系公司主营业务已恢复正常。1、报告期内有色金属行业铅、锌、铜价格与上年同期相比上涨。2、2021年,公司全资子公司塔中矿业有限公司产能恢复进度,以及精矿产品产量与销量符合年度生产经营计划。综合上述因素,导致了公司2021年度净利润同比增长幅度超过2,188.76%。",预增,8278700.0,2022-01-05
7521,600272,开开实业,扣除非经常性损益后的净利润,预计2021年1-12月扣除非经常性损益后的净利润盈利:335万元至500万元。,4175000.0,83.85,"(一)主营业务影响为进一步积极贯彻落实“大健康”战略转型,公司优化医药板块业务,积极调整销售结构,减少低收益产品的销售比重,提升公司经济效益。(二)非经营性损益的影响1、报告期内,公司收到由公司控股股东上海开开(集团)有限公司转付的由上级政府部门下拨的政府补贴款1,290万元。(详见公司2021年4月29日、2021年12月11日公告)2、报告期内,公司全资子公司上海开开制衣公司进行业务综合调整,实施外贸加工板块的业务调整、人员结构优化等一系列举措发生的综合改革成本支出增加。",预增,2270900.0,2022-01-05
7522,600272,开开实业,归属于上市公司股东的净利润,"预计2021年1-12月归属于上市公司股东的净利润盈利:1,982万元至2,256万元,同比上年增长:45%至65%,同比上年增长615万元至889万元。",21190000.0,55.0,"(一)主营业务影响为进一步积极贯彻落实“大健康”战略转型,公司优化医药板块业务,积极调整销售结构,减少低收益产品的销售比重,提升公司经济效益。(二)非经营性损益的影响1、报告期内,公司收到由公司控股股东上海开开(集团)有限公司转付的由上级政府部门下拨的政府补贴款1,290万元。(详见公司2021年4月29日、2021年12月11日公告)2、报告期内,公司全资子公司上海开开制衣公司进行业务综合调整,实施外贸加工板块的业务调整、人员结构优化等一系列举措发生的综合改革成本支出增加。",预增,13674800.0,2022-01-05
7523,600256,广汇能源,归属于上市公司股东的净利润,"预计2021年1-12月归属于上市公司股东的净利润盈利:490,000万元至505,000万元,同比上年增长:267%至278%,同比上年增长356,400万元至371,400万元。",4975000000.0,272.5,"公司2021年度业绩情况系基于截至12月31日的整体生产经营状况所做预计。预计的主要依据包括2021年1-12月份已确定的销售定单、出货量、主营业务销售价格以及合理预计的生产成本、期间费用情况。在前述基础上,经科学、审慎测算,业绩预增的主要原因包括以下内容:(一)主营业务影响1.量的提升2021年度,面对复杂的经济形势,以及新冠疫情持续蔓延的不利影响,公司坚持以“聚焦经营,精打细算,创新突破,提质增效”为主线,坚持利润导向,因势而谋、应势而动、顺势而为,生产装置全年保持安全稳定运行,主营业务产品持续产销两旺的态势,其中:液化天然气LNG:预计全年销量同比增长约22%,其中:启东贸易气销量同比增长25%。煤炭:预计全年销量同比增长约91%。(外销量包含原煤、提质煤及部分外购煤)甲醇:预计全年销量同比增长约9%。煤基油品:预计全年销量同比增长约13%。2.价的增长由于全球经济共振复苏和市场供需矛盾,国际金融持续动荡,国际国内大宗商品价格升势迅猛。2021年,广汇能源主营业务产品均跟随市场行情上涨趋势明显。其中:液化天然气LNG:LNG市场销售均价同比上年增长约56%。煤炭:公司各细分品种煤炭市场销售价格同比上年增长约60-100%不等。甲醇:甲醇市场销售均价同比上年增长约72%。煤基油品:煤基油品销售均价同比上年增长约59%。综合以上主营业务产品销量及价格上涨的共振因素,公司2021年度主营业务收入以及归属于上市公司股东的净利润均大幅增长,创造了广汇能源自2000年上市以来的历史最好业绩,其中:第四季度业绩刷新单季度业绩新高。(二)非经营性损益的影响预计2021年度归属于上市公司股东的扣除非经常性损益的净利润为497,200万元至512,200万元,较上年同期相比增长约210%至219%。预计2021年非经常性损益为-7200万元,其中主要项目为预计取得政府补助、碳排放权资产支出、资产报废损失及交易性金融资产公允价值变动损益等影响。",预增,1336313100.0,2022-01-05
7524,600256,广汇能源,扣除非经常性损益后的净利润,"预计2021年1-12月扣除非经常性损益后的净利润盈利:497,200万元至512,200万元,同比上年增长:210%至219%。",5047000000.0,214.5,"公司2021年度业绩情况系基于截至12月31日的整体生产经营状况所做预计。预计的主要依据包括2021年1-12月份已确定的销售定单、出货量、主营业务销售价格以及合理预计的生产成本、期间费用情况。在前述基础上,经科学、审慎测算,业绩预增的主要原因包括以下内容:(一)主营业务影响1.量的提升2021年度,面对复杂的经济形势,以及新冠疫情持续蔓延的不利影响,公司坚持以“聚焦经营,精打细算,创新突破,提质增效”为主线,坚持利润导向,因势而谋、应势而动、顺势而为,生产装置全年保持安全稳定运行,主营业务产品持续产销两旺的态势,其中:液化天然气LNG:预计全年销量同比增长约22%,其中:启东贸易气销量同比增长25%。煤炭:预计全年销量同比增长约91%。(外销量包含原煤、提质煤及部分外购煤)甲醇:预计全年销量同比增长约9%。煤基油品:预计全年销量同比增长约13%。2.价的增长由于全球经济共振复苏和市场供需矛盾,国际金融持续动荡,国际国内大宗商品价格升势迅猛。2021年,广汇能源主营业务产品均跟随市场行情上涨趋势明显。其中:液化天然气LNG:LNG市场销售均价同比上年增长约56%。煤炭:公司各细分品种煤炭市场销售价格同比上年增长约60-100%不等。甲醇:甲醇市场销售均价同比上年增长约72%。煤基油品:煤基油品销售均价同比上年增长约59%。综合以上主营业务产品销量及价格上涨的共振因素,公司2021年度主营业务收入以及归属于上市公司股东的净利润均大幅增长,创造了广汇能源自2000年上市以来的历史最好业绩,其中:第四季度业绩刷新单季度业绩新高。(二)非经营性损益的影响预计2021年度归属于上市公司股东的扣除非经常性损益的净利润为497,200万元至512,200万元,较上年同期相比增长约210%至219%。预计2021年非经常性损益为-7200万元,其中主要项目为预计取得政府补助、碳排放权资产支出、资产报废损失及交易性金融资产公允价值变动损益等影响。",预增,1603179800.0,2022-01-05
7525,600256,广汇能源,非经常性损益,"预计2021年1-12月非经常性损益:-7,200万元。",-72000000.0,73.02,"公司2021年度业绩情况系基于截至12月31日的整体生产经营状况所做预计。预计的主要依据包括2021年1-12月份已确定的销售定单、出货量、主营业务销售价格以及合理预计的生产成本、期间费用情况。在前述基础上,经科学、审慎测算,业绩预增的主要原因包括以下内容:(一)主营业务影响1.量的提升2021年度,面对复杂的经济形势,以及新冠疫情持续蔓延的不利影响,公司坚持以“聚焦经营,精打细算,创新突破,提质增效”为主线,坚持利润导向,因势而谋、应势而动、顺势而为,生产装置全年保持安全稳定运行,主营业务产品持续产销两旺的态势,其中:液化天然气LNG:预计全年销量同比增长约22%,其中:启东贸易气销量同比增长25%。煤炭:预计全年销量同比增长约91%。(外销量包含原煤、提质煤及部分外购煤)甲醇:预计全年销量同比增长约9%。煤基油品:预计全年销量同比增长约13%。2.价的增长由于全球经济共振复苏和市场供需矛盾,国际金融持续动荡,国际国内大宗商品价格升势迅猛。2021年,广汇能源主营业务产品均跟随市场行情上涨趋势明显。其中:液化天然气LNG:LNG市场销售均价同比上年增长约56%。煤炭:公司各细分品种煤炭市场销售价格同比上年增长约60-100%不等。甲醇:甲醇市场销售均价同比上年增长约72%。煤基油品:煤基油品销售均价同比上年增长约59%。综合以上主营业务产品销量及价格上涨的共振因素,公司2021年度主营业务收入以及归属于上市公司股东的净利润均大幅增长,创造了广汇能源自2000年上市以来的历史最好业绩,其中:第四季度业绩刷新单季度业绩新高。(二)非经营性损益的影响预计2021年度归属于上市公司股东的扣除非经常性损益的净利润为497,200万元至512,200万元,较上年同期相比增长约210%至219%。预计2021年非经常性损益为-7200万元,其中主要项目为预计取得政府补助、碳排放权资产支出、资产报废损失及交易性金融资产公允价值变动损益等影响。",不确定,-266866709.98,2022-01-05
