序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
2612,002896,中大力德,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:5,000万元至6,250万元,同比上年下降:14.2%至31.4%。",56250000.0,-22.8,"1、公司按照2019年度经营方针,对内抓管理提效益,保证产品质量稳步上升;对外深挖客户,拓展行业延伸,市场份额日益扩大;加大力度开发新产品,满足客户多层次多维度需求,实现公司总体经营目标。2、受上下游市场的影响,为拓展市场空间,提升设备利用率,积极抢占市场份额,公司对产品结构及售价进行调整,本期主要产品市场毛利率低于上年同期,造成公司整体盈利较去年同期有所下滑。3、预计本报告期,影响净利润的非经常性损益金额较上年同期减少约为920万元。",略减,72876200.0,2020-01-17
2613,002895,川恒股份,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:16,987.33万元至19,303.78万元,同比上年增长:120%至150%。",181455550.0,135.0,"报告期内公司经营业绩较上年同比上升,主要是因为报告期内公司积极扩大营销渠道,加强市场推广,销售量及销售单价同比增加,营业收入持续增长,且部分原材料价格下降,产品成本有所降低。",预增,77215100.0,2020-01-17
2614,002830,名雕股份,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:2,200万元至3,200万元,同比上年下降:30.34%至52.11%。",27000000.0,-41.225,"2019年1-12月,公司主营业务发展趋势良好,业务结构未发生重大变化。同时,公司重点布局佰恩邦整装产品、名雕丹迪高端别墅产品、软装家居、定制家居系列产品等新产品开发,在本报告期内尚未产生较大的营业收入和业绩贡献,但当期研发投入及新产品正式投入市场前的营销拓展和扩充销售团队等因素导致期间费用上升,因此本期盈利较上年同期降幅较大。",预减,45938100.0,2020-01-17
2615,002826,易明医药,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:3,283.15万元至4,040.8万元,同比上年增长:30%至60%。",36619750.0,45.0,"2019年度,公司围绕战略目标,主动适应医药环境变化和政策调整,完善营销网络建设,持续开发渠道和终端,加大学术推广力度,充分发挥产品优势,保持了业绩的稳步增长。主要产品鑫诺舒®卡贝缩宫素注射液、奥恬苹®米格列醇片、贝易平®蒙脱石散、美消丹®红金消结片、维动啉®多潘立酮片等产品同比销售均有不同程度的增长。",预增,25255000.0,2020-01-17
2616,002793,罗欣药业,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:62,000万元至65,000万元,同比上年增长:456.82%至483.77%。",635000000.0,470.295,"公司本次业绩变动的原因主要系公司2019年12月完成了重大资产置换及发行股份购买资产暨关联交易的置入资产的过户登记手续,并履行完毕置出资产的交付义务,山东罗欣药业集团股份有限公司成为公司控股子公司,其经营业绩纳入公司合并范围。",预增,111345600.0,2020-01-17
2617,002774,快意电梯,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:1,900万元至2,800万元,同比上年下降:60.98%至73.52%。",23500000.0,-67.25,"报告期公司业绩较上年同期下降较大的主要原因有:1、受项目工程进度影响,公司2019年营业收入同比有所下降;2、受行业市场竞争和上下游市场的影响,公司2019年主要产品市场价格有所下调及主要原材料仍处于高位,产品毛利率同比下降;3、非经常性损益较上年同期减少。",预减,71756300.0,2020-01-17
2618,002760,凤形股份,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:6,000万元至7,500万元,同比上年增长:96.97%至146.21%。",67500000.0,121.59,"1、本报告期下游市场需求回暖,公司加大市场推广力度及优化产品结构,销量增加,同时公司依据原材料市场的价格变化,适时调整销售策略,形成了有效的价格传导机制,销售收入较上年同期增加,利润同比增长。2、本报告期新收购子公司康富科技有限公司并纳入合并财务报表范围。",预增,30462000.0,2020-01-17
2619,002757,南兴股份,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:20,000万元至22,000万元,同比上年增长:22.25%至34.48%。",210000000.0,28.365,"报告期内,公司全资子公司广东唯一网络科技有限公司IDC业务收入大幅增长,净利润较去年同期增长较大。",略增,163595700.0,2020-01-17
2620,002613,北玻股份,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:1,600万元至2,400万元,同比上年下降:35.57%至57.04%。",20000000.0,-46.305,"1、上年同期股权转让款增加投资收益13,762.97万元。2、扣除非经营性损益影响后报告期归属上市公司净利润预计较上年同期实现扭亏为盈,主要原因为报告期内公司主业玻璃深加工产业、钢化产业的订单和营业收入较上年同期都有所增长。",预减,37247000.0,2020-01-17
2621,002596,海南瑞泽,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润亏损:28,000万元至38,000万元。",-330000000.0,-370.215,"公司目前的主要业务板块有商品混凝土、园林绿化、市政环卫以及水泥业务板块,公司2019年度业绩变动的主要原因分析如下:1、商品混凝土板块:2019年度公司商品混凝土销量预计减少30%左右,营业收入预计下降25%左右。由于海南省房产销售持续实施全域限购政策,海南省总体房地产开工项目及施工面积减少,导致对商品混凝土的需求减少,同时,由于环保的压力,商品混凝土生产所需的水泥、砂、石等成本上升,导致商品混凝土毛利率下滑,利润下降。2、园林绿化板块:受金融环境和行业政策变化及海南省内宏观经济调控、房地产销售限购等因素影响,报告期内公司及时调整园林绿化板块的业务经营方向及项目施工节奏。受此影响,报告期内,公司园林绿化业务营业收入预计下降67%左右,同时,由于市政项目结算周期长,导致应收账款账龄增加,信用减值损失计提增加,因此与2018年度相比亏损增加。3、商誉减值情况:广东绿润2019年度经营业绩不及预期,未能实现承诺的业绩目标。公司2018年度因并购广东绿润、江西绿润、江门绿顺形成商誉12.65亿元,累计已计提减值准备0元。根据《企业会计准则第8号—资产减值》、中国证监会《会计监管风险提示第8号—商誉减值》等相关规定的要求,经过分析测试,公司判断因收购广东绿润、江西绿润、江门绿顺形成的商誉存在减值迹象,需要计提相应的商誉减值准备,拟计提金额约为人民币2.8亿元至3.2亿元。目前商誉减值测试的评估工作正在进行,公司本期计提的商誉减值金额以最终的审计、评估结果为准。",首亏,122125000.0,2020-01-17
2622,002531,天顺风能,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:70,445.72万元至79,838.48万元,同比上年增长:50%至70%。",751421000.0,60.0,"报告期内,公司归属于上市公司股东的净利润较上年同期实现同向上升,主要原因为:1、2019年风电设备行业需求显著上升,公司近两年适时进行产能扩张,因此新能源设备制造板块的塔筒、叶片及模具产销量较2018年增长较为显著;2、公司新能源开发板块风电场并网容量规模较2018年上升,且新疆地区风电场弃风率有所下降。",预增,469638100.0,2020-01-17
2623,002483,润邦股份,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:12,440.69万元至15,714.55万元,同比上年增长:90%至140%。",140776200.0,115.0,"报告期内,公司高端装备业务较上年同期增长,是报告期内公司净利润出现较大幅度增长的主要原因。",预增,65477300.0,2020-01-17
2624,002295,精艺股份,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:4,900万元至5,600万元,同比上年增长:2.52%至17.17%。",52500000.0,9.845,"报告期内,公司预计业绩的增长主要得益于公司内部管理、财务结构改善,银行贴现利率同比下降,使得公司财务费用大幅下降。报告期内,非经常性损益对公司的净利润影响金额预计为1,000万元至1,500万元,主要是公司获得的政府补贴及公司证券投资业务盈利。",略增,47794200.0,2020-01-17
2625,002207,*ST准油,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:4,000万元至5,200万元。",46000000.0,113.525,"2019年度公司经营状况良好,净利润扭亏为盈的主要原因如下:1.报告期内,公司抓住市场环境改善、油服行业持续复苏的历史机遇,发挥综合油气服务能力和特色技术优势,加大高技术含量、高附加值项目的投入力度,逐步调整公司主营业务收入结构,主营业务收入和利润同比有较大增长,毛利润同比增加约2,400万元。2.报告期内主要非经常性损益项目:(1)民生银行免除的结构性交易服务费约1,600万元,计入营业外收入;(2)通过法律诉讼收回部分以前年度应收款项,转回以前年度单独进行减值测试并计提的资产减值准备约1,600万元;(3)根据最新案例判决情况及律师意见,调减2018年度计提的中安融金案件预计负债约600万元。",扭亏,-340108700.0,2020-01-17
