序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
476,600171,上海贝岭,2023-03-28,,,,2023-03-28
477,600178,东安动力,2023-03-28,,,,2023-03-28
478,600196,复星医药,2023-03-28,,,,2023-03-28
479,600202,哈空调,2023-03-28,,,,2023-03-28
480,600243,*ST海华,2023-03-28,,,,2023-03-28
481,600266,城建发展,2023-03-28,,,,2023-03-28
482,600284,浦东建设,2023-03-28,,,,2023-03-28
483,600486,扬农化工,2023-03-28,2023-03-20,,,2023-03-20
484,600528,中铁工业,2023-03-28,,,,2023-03-28
485,600535,天士力,2023-03-28,,,,2023-03-28
486,600546,山煤国际,2023-03-28,,,,2023-03-28
487,600575,淮河能源,2023-03-28,,,,2023-03-28
488,600748,上实发展,2023-03-28,,,,2023-03-28
489,600794,保税科技,2023-03-28,,,,2023-03-28
490,600829,人民同泰,2023-03-28,,,,2023-03-28
491,600866,星湖科技,2023-03-28,,,,2023-03-28
492,600995,南网储能,2023-03-28,,,,2023-03-28
493,601598,中国外运,2023-03-28,,,,2023-03-28
494,601686,友发集团,2023-03-28,2023-04-20,,,2023-04-20
495,601916,浙商银行,2023-03-28,,,,2023-03-28
496,601975,招商南油,2023-03-28,,,,2023-03-28
497,603010,万盛股份,2023-03-28,,,,2023-03-28
498,603018,华设集团,2023-03-28,2023-04-26,,,2023-04-26
499,603052,可川科技,2023-03-28,,,,2023-03-28
500,603132,金徽股份,2023-03-28,,,,2023-03-28
501,603179,新泉股份,2023-03-28,2023-04-01,,,2023-04-01
502,603283,赛腾股份,2023-03-28,,,,2023-03-28
503,603336,宏辉果蔬,2023-03-28,,,,2023-03-28
504,603368,柳药集团,2023-03-28,,,,2023-03-28
505,603659,璞泰来,2023-03-28,,,,2023-03-28
506,603886,元祖股份,2023-03-28,,,,2023-03-28
507,605099,共创草坪,2023-03-28,,,,2023-03-28
508,605368,蓝天燃气,2023-03-28,,,,2023-03-28
509,688122,西部超导,2023-03-28,,,,2023-03-28
510,688183,生益电子,2023-03-28,,,,2023-03-28
511,688489,三未信安,2023-03-28,,,,2023-03-28
512,688505,复旦张江,2023-03-28,,,,2023-03-28
513,688608,恒玄科技,2023-03-28,,,,2023-03-28
514,688619,罗普特,2023-03-28,2023-04-08,,,2023-04-08
515,688660,电气风电,2023-03-28,,,,2023-03-28
516,000039,中集集团,2023-03-29,,,,2023-03-29
517,000401,金隅冀东,2023-03-29,,,,2023-03-29
518,000738,航发控制,2023-03-29,,,,2023-03-29
519,000895,双汇发展,2023-03-29,,,,2023-03-29
520,000999,华润三九,2023-03-29,,,,2023-03-29
521,001270,*ST铖昌,2023-03-29,,,,2023-03-29
522,002060,广东建工,2023-03-29,,,,2023-03-29
523,002062,宏润建设,2023-03-29,,,,2023-03-29
524,002066,瑞泰科技,2023-03-29,2023-04-11,,,2023-04-11
525,002114,罗平锌电,2023-03-29,,,,2023-03-29
526,002129,TCL中环,2023-03-29,,,,2023-03-29
527,002234,民和股份,2023-03-29,,,,2023-03-29
528,002242,九阳股份,2023-03-29,2023-04-01,,,2023-04-01
529,002299,圣农发展,2023-03-29,,,,2023-03-29
530,002351,漫步者,2023-03-29,,,,2023-03-29
531,002352,顺丰控股,2023-03-29,,,,2023-03-29
532,002402,和而泰,2023-03-29,,,,2023-03-29
533,002782,可立克,2023-03-29,,,,2023-03-29
534,002801,微光股份,2023-03-29,,,,2023-03-29
535,002838,道恩股份,2023-03-29,,,,2023-03-29
536,002938,鹏鼎控股,2023-03-29,,,,2023-03-29
537,002960,青鸟智控,2023-03-29,,,,2023-03-29
538,002983,芯瑞达,2023-03-29,,,,2023-03-29
539,300047,天源迪科,2023-03-29,,,,2023-03-29
540,300206,理邦仪器,2023-03-29,,,,2023-03-29
541,300347,泰格医药,2023-03-29,,,,2023-03-29
542,300390,天华新能,2023-03-29,,,,2023-03-29
543,300456,赛微电子,2023-03-29,,,,2023-03-29
544,300457,赢合科技,2023-03-29,,,,2023-03-29
545,300536,农尚环境,2023-03-29,,,,2023-03-29
546,300675,建科院,2023-03-29,,,,2023-03-29
547,300788,中信出版,2023-03-29,,,,2023-03-29
548,300821,东岳硅材,2023-03-29,,,,2023-03-29
549,301096,百诚医药,2023-03-29,,,,2023-03-29
550,600007,中国国贸,2023-03-29,,,,2023-03-29
551,600078,澄星股份,2023-03-29,,,,2023-03-29
552,600183,生益科技,2023-03-29,,,,2023-03-29
553,600282,南钢股份,2023-03-29,,,,2023-03-29
554,600358,国旅联合,2023-03-29,2023-04-08,2023-04-21,,2023-04-21
555,600370,*ST三房,2023-03-29,,,,2023-03-29
556,600585,海螺水泥,2023-03-29,2023-03-28,,,2023-03-28
557,600600,青岛啤酒,2023-03-29,2023-03-23,,,2023-03-23
558,600602,云赛智联,2023-03-29,,,,2023-03-29
559,600620,天宸股份,2023-03-29,2023-04-08,,,2023-04-08
560,600657,信达地产,2023-03-29,,,,2023-03-29
561,600801,华新建材,2023-03-29,,,,2023-03-29
562,600858,银座股份,2023-03-29,,,,2023-03-29
563,600871,石化油服,2023-03-29,,,,2023-03-29
564,600889,*ST京化,2023-03-29,,,,2023-03-29
565,600985,淮北矿业,2023-03-29,,,,2023-03-29
566,600992,贵绳股份,2023-03-29,,,,2023-03-29
567,601456,国联民生,2023-03-29,,,,2023-03-29
568,601608,中信重工,2023-03-29,2023-03-18,,,2023-03-18
569,601811,新华文轩,2023-03-29,,,,2023-03-29
570,601886,江河集团,2023-03-29,,,,2023-03-29
571,601991,大唐发电,2023-03-29,,,,2023-03-29
572,603191,望变电气,2023-03-29,,,,2023-03-29
573,603577,汇金通,2023-03-29,,,,2023-03-29
574,603578,三星新材,2023-03-29,,,,2023-03-29
575,605218,伟时电子,2023-03-29,2023-04-11,,,2023-04-11
576,688078,龙软科技,2023-03-29,,,,2023-03-29
577,688139,海尔生物,2023-03-29,,,,2023-03-29
578,688337,普源精电,2023-03-29,,,,2023-03-29
579,688351,微电生理,2023-03-29,,,,2023-03-29
580,688522,纳睿雷达,2023-03-29,,,,2023-03-29
581,688618,三旺通信,2023-03-29,,,,2023-03-29
582,688681,科汇股份,2023-03-29,2023-04-20,,,2023-04-20
583,688981,中芯国际,2023-03-29,,,,2023-03-29
584,000029,深深房A,2023-03-30,2023-03-18,,,2023-03-18
585,000065,北方国际,2023-03-30,2023-04-25,,,2023-04-25
586,000404,长虹华意,2023-03-30,,,,2023-03-30
587,000524,岭南控股,2023-03-30,,,,2023-03-30
588,000537,绿发电力,2023-03-30,,,,2023-03-30
589,000548,湖南投资,2023-03-30,,,,2023-03-30
590,000550,江铃汽车,2023-03-30,,,,2023-03-30
591,000553,安道麦A,2023-03-30,2023-03-21,,,2023-03-21
592,000597,东北制药,2023-03-30,,,,2023-03-30
593,000661,长春高新,2023-03-30,,,,2023-03-30
594,000698,ST沈化,2023-03-30,2023-04-29,,,2023-04-29
595,000715,中兴商业,2023-03-30,,,,2023-03-30
596,000722,湖南发展,2023-03-30,,,,2023-03-30
597,000761,本钢板材,2023-03-30,,,,2023-03-30
598,000828,东莞控股,2023-03-30,2023-04-03,2023-04-28,,2023-04-28
599,000833,粤桂股份,2023-03-30,,,,2023-03-30
600,000859,国风新材,2023-03-30,,,,2023-03-30
601,000927,中国铁物,2023-03-30,,,,2023-03-30
602,000970,中科三环,2023-03-30,,,,2023-03-30
603,000978,桂林旅游,2023-03-30,2023-04-15,,,2023-04-15
604,001203,大中矿业,2023-03-30,,,,2023-03-30
605,001206,依依股份,2023-03-30,,,,2023-03-30
606,001236,弘业期货,2023-03-30,,,,2023-03-30
607,001289,龙源电力,2023-03-30,,,,2023-03-30
608,002007,华兰生物,2023-03-30,,,,2023-03-30
609,002020,京新药业,2023-03-30,,,,2023-03-30
610,002039,黔源电力,2023-03-30,,,,2023-03-30
611,002049,紫光国微,2023-03-30,,,,2023-03-30
612,002053,云南能投,2023-03-30,,,,2023-03-30
613,002054,德美化工,2023-03-30,,,,2023-03-30
614,002076,*ST星光,2023-03-30,,,,2023-03-30
615,002122,ST汇洲,2023-03-30,,,,2023-03-30
616,002149,西部材料,2023-03-30,2023-03-31,,,2023-03-31
617,002156,通富微电,2023-03-30,,,,2023-03-30
618,002205,国统股份,2023-03-30,2023-04-17,,,2023-04-17
619,002285,世联行,2023-03-30,,,,2023-03-30
620,002290,禾盛新材,2023-03-30,,,,2023-03-30
621,002342,巨力索具,2023-03-30,2023-04-27,,,2023-04-27
622,002349,精华制药,2023-03-30,,,,2023-03-30
623,002365,永安药业,2023-03-30,,,,2023-03-30
624,002367,康力电梯,2023-03-30,,,,2023-03-30
625,002389,航天彩虹,2023-03-30,,,,2023-03-30
626,002399,海普瑞,2023-03-30,,,,2023-03-30
627,002400,省广集团,2023-03-30,,,,2023-03-30
628,002404,嘉欣丝绸,2023-03-30,,,,2023-03-30
629,002457,青龙管业,2023-03-30,,,,2023-03-30
630,002460,赣锋锂业,2023-03-30,,,,2023-03-30
631,002461,珠江啤酒,2023-03-30,,,,2023-03-30
632,002484,江海股份,2023-03-30,,,,2023-03-30
633,002488,金固股份,2023-03-30,2023-04-04,,,2023-04-04
634,002519,银河电子,2023-03-30,,,,2023-03-30
635,002528,*ST英飞,2023-03-30,2023-04-25,2023-04-28,,2023-04-28
636,002594,比亚迪,2023-03-30,2023-03-29,,,2023-03-29
637,002595,豪迈科技,2023-03-30,,,,2023-03-30
638,002662,峰璟股份,2023-03-30,,,,2023-03-30
639,002759,天际股份,2023-03-30,,,,2023-03-30
640,002763,汇洁股份,2023-03-30,2023-04-28,,,2023-04-28
641,002766,索菱股份,2023-03-30,,,,2023-03-30
642,002807,江阴银行,2023-03-30,2023-03-28,,,2023-03-28
643,002866,传艺科技,2023-03-30,,,,2023-03-30
644,002918,蒙娜丽莎,2023-03-30,,,,2023-03-30
645,002920,德赛西威,2023-03-30,,,,2023-03-30
646,002922,伊戈尔,2023-03-30,,,,2023-03-30
647,002943,宇晶股份,2023-03-30,,,,2023-03-30
648,002978,安宁股份,2023-03-30,,,,2023-03-30
649,003013,地铁设计,2023-03-30,,,,2023-03-30
650,003021,兆威机电,2023-03-30,,,,2023-03-30
651,003022,联泓新科,2023-03-30,,,,2023-03-30
652,003028,振邦智能,2023-03-30,,,,2023-03-30
653,300007,汉威科技,2023-03-30,,,,2023-03-30
654,300087,荃银高科,2023-03-30,2023-03-18,,,2023-03-18
655,300127,银河磁体,2023-03-30,,,,2023-03-30
656,300142,沃森生物,2023-03-30,,,,2023-03-30
657,300143,盈康生命,2023-03-30,,,,2023-03-30
658,300319,麦捷科技,2023-03-30,,,,2023-03-30
659,300327,中颖电子,2023-03-30,,,,2023-03-30
660,300365,恒华科技,2023-03-30,,,,2023-03-30
661,300386,飞天诚信,2023-03-30,,,,2023-03-30
662,300437,清水源,2023-03-30,,,,2023-03-30
663,300485,赛升药业,2023-03-30,,,,2023-03-30
664,300575,中旗股份,2023-03-30,,,,2023-03-30
665,300711,广哈通信,2023-03-30,,,,2023-03-30
666,300724,捷佳伟创,2023-03-30,2023-04-28,,,2023-04-28
667,300726,宏达电子,2023-03-30,,,,2023-03-30
668,300824,北鼎股份,2023-03-30,,,,2023-03-30
669,300841,康华生物,2023-03-30,,,,2023-03-30
670,300847,中船汉光,2023-03-30,,,,2023-03-30
671,300905,宝丽迪,2023-03-30,,,,2023-03-30
672,300957,贝泰妮,2023-03-30,,,,2023-03-30
673,301207,华兰疫苗,2023-03-30,,,,2023-03-30
674,301282,金禄电子,2023-03-30,,,,2023-03-30
675,301367,瑞迈特,2023-03-30,,,,2023-03-30
676,600018,上港集团,2023-03-30,2023-04-04,,,2023-04-04
677,600027,华电国际,2023-03-30,,,,2023-03-30
678,600073,光明肉业,2023-03-30,,,,2023-03-30
679,600110,诺德股份,2023-03-30,2023-04-25,,,2023-04-25
680,600207,安彩高科,2023-03-30,,,,2023-03-30
681,600226,亨通股份,2023-03-30,,,,2023-03-30
682,600272,开开实业,2023-03-30,,,,2023-03-30
683,600386,北巴传媒,2023-03-30,,,,2023-03-30
684,600420,国药现代,2023-03-30,,,,2023-03-30
685,600426,华鲁恒升,2023-03-30,,,,2023-03-30
686,600428,中远海特,2023-03-30,,,,2023-03-30
687,600488,津药药业,2023-03-30,,,,2023-03-30
688,600502,安徽建工,2023-03-30,,,,2023-03-30
689,600547,山东黄金,2023-03-30,,,,2023-03-30
690,600598,北大荒,2023-03-30,,,,2023-03-30
691,600675,中华企业,2023-03-30,,,,2023-03-30
692,600692,亚通股份,2023-03-30,,,,2023-03-30
693,600716,凤凰股份,2023-03-30,,,,2023-03-30
694,600725,云维股份,2023-03-30,,,,2023-03-30
695,600805,悦达投资,2023-03-30,,,,2023-03-30
696,600814,杭州解百,2023-03-30,,,,2023-03-30
697,600838,上海九百,2023-03-30,,,,2023-03-30
698,600908,无锡银行,2023-03-30,,,,2023-03-30
699,600938,中国海油,2023-03-30,,,,2023-03-30
700,600997,开滦股份,2023-03-30,,,,2023-03-30
701,600999,招商证券,2023-03-30,2023-03-25,,,2023-03-25
702,601000,唐山港,2023-03-30,,,,2023-03-30
703,601015,陕西黑猫,2023-03-30,,,,2023-03-30
704,601018,宁波港,2023-03-30,2023-04-12,,,2023-04-12
705,601038,一拖股份,2023-03-30,,,,2023-03-30
706,601208,东材科技,2023-03-30,,,,2023-03-30
707,601211,国泰海通,2023-03-30,,,,2023-03-30
708,601238,广汽集团,2023-03-30,,,,2023-03-30
709,601298,青岛港,2023-03-30,,,,2023-03-30
710,601326,秦港股份,2023-03-30,,,,2023-03-30
711,601579,会稽山,2023-03-30,,,,2023-03-30
712,601618,中国中冶,2023-03-30,,,,2023-03-30
713,601628,中国人寿,2023-03-30,,,,2023-03-30
714,601696,中银证券,2023-03-30,2023-04-29,,,2023-04-29
715,601727,上海电气,2023-03-30,,,,2023-03-30
716,601799,星宇股份,2023-03-30,,,,2023-03-30
717,601872,招商轮船,2023-03-30,,,,2023-03-30
718,601881,中国银河,2023-03-30,,,,2023-03-30
719,603043,广州酒家,2023-03-30,,,,2023-03-30
720,603109,神驰机电,2023-03-30,,,,2023-03-30
721,603126,中材节能,2023-03-30,2023-04-12,,,2023-04-12
722,603225,新凤鸣,2023-03-30,,,,2023-03-30
723,603300,海南华铁,2023-03-30,,,,2023-03-30
724,603399,永杉锂业,2023-03-30,,,,2023-03-30
725,603477,巨星农牧,2023-03-30,,,,2023-03-30
726,603535,嘉诚国际,2023-03-30,,,,2023-03-30
727,603626,科森科技,2023-03-30,,,,2023-03-30
728,603733,仙鹤股份,2023-03-30,,,,2023-03-30
729,603937,丽岛新材,2023-03-30,,,,2023-03-30
730,603950,长源东谷,2023-03-30,,,,2023-03-30
731,603967,中创物流,2023-03-30,,,,2023-03-30
732,605060,联德股份,2023-03-30,,,,2023-03-30
733,605580,恒盛能源,2023-03-30,,,,2023-03-30
734,688016,心脉医疗,2023-03-30,,,,2023-03-30
735,688161,威高骨科,2023-03-30,,,,2023-03-30
736,688236,春立医疗,2023-03-30,2023-03-31,,,2023-03-31
737,688252,天德钰,2023-03-30,,,,2023-03-30
738,688276,百克生物,2023-03-30,,,,2023-03-30
739,688293,奥浦迈,2023-03-30,,,,2023-03-30
740,688309,恒誉环保,2023-03-30,,,,2023-03-30
741,688432,有研硅,2023-03-30,,,,2023-03-30
742,688733,壹石通,2023-03-30,,,,2023-03-30
743,000002,万科A,2023-03-31,,,,2023-03-31
744,000014,沙河股份,2023-03-31,,,,2023-03-31
745,000028,国药一致,2023-03-31,2023-04-13,,,2023-04-13
746,000034,神州数码,2023-03-31,,,,2023-03-31
747,000060,中金岭南,2023-03-31,2023-04-10,,,2023-04-10
748,000069,华侨城A,2023-03-31,,,,2023-03-31
749,000089,深圳机场,2023-03-31,,,,2023-03-31
750,000100,TCL科技,2023-03-31,,,,2023-03-31
751,000157,中联重科,2023-03-31,,,,2023-03-31
752,000166,申万宏源,2023-03-31,,,,2023-03-31
753,000338,潍柴动力,2023-03-31,,,,2023-03-31
754,000488,ST晨鸣,2023-03-31,,,,2023-03-31
755,000501,武商集团,2023-03-31,,,,2023-03-31
756,000504,*ST生物,2023-03-31,2023-04-21,,,2023-04-21
757,000505,京粮控股,2023-03-31,,,,2023-03-31
758,000513,丽珠集团,2023-03-31,,,,2023-03-31
759,000521,长虹美菱,2023-03-31,,,,2023-03-31
760,000523,红棉股份,2023-03-31,,,,2023-03-31
761,000528,柳工,2023-03-31,2023-04-28,,,2023-04-28
762,000538,云南白药,2023-03-31,,,,2023-03-31
763,000544,中原环保,2023-03-31,,,,2023-03-31
764,000547,航天发展,2023-03-31,2023-04-22,,,2023-04-22
765,000555,神州信息,2023-03-31,,,,2023-03-31
766,000593,德龙汇能,2023-03-31,,,,2023-03-31
767,000595,*ST宝实,2023-03-31,2023-04-20,,,2023-04-20
768,000631,顺发恒能,2023-03-31,,,,2023-03-31
769,000679,大连友谊,2023-03-31,2023-04-15,,,2023-04-15
770,000759,中百集团,2023-03-31,,,,2023-03-31
771,000776,广发证券,2023-03-31,,,,2023-03-31
772,000791,甘肃能源,2023-03-31,,,,2023-03-31
773,000792,盐湖股份,2023-03-31,,,,2023-03-31
774,000800,一汽解放,2023-03-31,2023-04-01,,,2023-04-01
775,000811,冰轮环境,2023-03-31,2023-04-13,,,2023-04-13
776,000880,潍柴重机,2023-03-31,,,,2023-03-31
777,000897,津滨发展,2023-03-31,,,,2023-03-31
778,000898,鞍钢股份,2023-03-31,,,,2023-03-31
779,000901,航天科技,2023-03-31,,,,2023-03-31
780,000912,泸天化,2023-03-31,,,,2023-03-31
781,000921,海信家电,2023-03-31,,,,2023-03-31
782,000932,华菱钢铁,2023-03-31,2023-03-24,,,2023-03-24
783,000938,紫光股份,2023-03-31,,,,2023-03-31
784,000951,中国重汽,2023-03-31,,,,2023-03-31
785,000952,广济药业,2023-03-31,2023-04-20,,,2023-04-20
786,000965,天保基建,2023-03-31,,,,2023-03-31
787,000980,众泰汽车,2023-03-31,2023-04-26,,,2023-04-26
788,000993,闽东电力,2023-03-31,,,,2023-03-31
789,001269,欧晶科技,2023-03-31,,,,2023-03-31
790,001872,招商港口,2023-03-31,2023-04-04,,,2023-04-04
791,002030,达安基因,2023-03-31,,,,2023-03-31
792,002052,同洲电子,2023-03-31,,,,2023-03-31
793,002106,莱宝高科,2023-03-31,,,,2023-03-31
794,002140,东华科技,2023-03-31,,,,2023-03-31
795,002148,北纬科技,2023-03-31,,,,2023-03-31
796,002152,广电运通,2023-03-31,,,,2023-03-31
797,002180,奔图科技,2023-03-31,2023-04-07,,,2023-04-07
798,002187,广百股份,2023-03-31,,,,2023-03-31
799,002194,武汉凡谷,2023-03-31,,,,2023-03-31
800,002202,金风科技,2023-03-31,,,,2023-03-31
801,002206,海利得,2023-03-31,,,,2023-03-31
802,002238,天威视讯,2023-03-31,,,,2023-03-31
803,002247,聚力文化,2023-03-31,,,,2023-03-31
804,002302,西部建设,2023-03-31,2023-04-08,,,2023-04-08
805,002316,亚联发展,2023-03-31,,,,2023-03-31
806,002396,星网锐捷,2023-03-31,,,,2023-03-31
807,002401,中远海科,2023-03-31,,,,2023-03-31
808,002430,杭氧股份,2023-03-31,,,,2023-03-31
809,002436,兴森科技,2023-03-31,,,,2023-03-31
810,002466,天齐锂业,2023-03-31,,,,2023-03-31
811,002467,二六三,2023-03-31,,,,2023-03-31
812,002471,中超控股,2023-03-31,2023-04-20,,,2023-04-20
813,002479,富春环保,2023-03-31,,,,2023-03-31
814,002533,金杯电工,2023-03-31,,,,2023-03-31
815,002534,西子洁能,2023-03-31,,,,2023-03-31
816,002537,海联金汇,2023-03-31,,,,2023-03-31
817,002541,鸿路钢构,2023-03-31,,,,2023-03-31
818,002553,南方精工,2023-03-31,,,,2023-03-31
819,002562,兄弟科技,2023-03-31,,,,2023-03-31
820,002596,海南瑞泽,2023-03-31,,,,2023-03-31
821,002641,公元股份,2023-03-31,,,,2023-03-31
822,002658,雪迪龙,2023-03-31,,,,2023-03-31
823,002672,东江环保,2023-03-31,,,,2023-03-31
824,002678,珠江钢琴,2023-03-31,,,,2023-03-31
825,002690,美亚光电,2023-03-31,,,,2023-03-31
826,002706,良信股份,2023-03-31,,,,2023-03-31
827,002732,燕塘乳业,2023-03-31,,,,2023-03-31
828,002813,路畅科技,2023-03-31,,,,2023-03-31
829,002818,富森美,2023-03-31,,,,2023-03-31
830,002821,凯莱英,2023-03-31,,,,2023-03-31
831,002845,同兴达,2023-03-31,,,,2023-03-31
832,002847,盐津铺子,2023-03-31,2023-04-15,,,2023-04-15
833,002893,京能热力,2023-03-31,,,,2023-03-31
834,002895,川恒股份,2023-03-31,,,,2023-03-31
835,002936,郑州银行,2023-03-31,,,,2023-03-31
836,002961,瑞达期货,2023-03-31,,,,2023-03-31
837,002967,广电计量,2023-03-31,,,,2023-03-31
838,002996,顺博合金,2023-03-31,,,,2023-03-31
839,003040,楚天龙,2023-03-31,,,,2023-03-31
840,300025,华星创业,2023-03-31,,,,2023-03-31
841,300026,红日药业,2023-03-31,,,,2023-03-31
842,300036,超图软件,2023-03-31,,,,2023-03-31
843,300066,三川智慧,2023-03-31,,,,2023-03-31
844,300080,易成新能,2023-03-31,,,,2023-03-31
845,300092,科新机电,2023-03-31,,,,2023-03-31
846,300115,长盈精密,2023-03-31,,,,2023-03-31
847,300130,新国都,2023-03-31,2023-04-28,,,2023-04-28
848,300157,新锦动力,2023-03-31,,,,2023-03-31
849,300158,振东制药,2023-03-31,2023-04-25,,,2023-04-25
850,300194,福安药业,2023-03-31,,,,2023-03-31
851,300200,高盟新材,2023-03-31,,,,2023-03-31
852,300218,安利股份,2023-03-31,,,,2023-03-31
853,300233,金城医药,2023-03-31,,,,2023-03-31
854,300259,新天科技,2023-03-31,,,,2023-03-31
855,300307,慈星股份,2023-03-31,2023-04-12,,,2023-04-12
856,300314,戴维医疗,2023-03-31,,,,2023-03-31
857,300317,珈伟新能,2023-03-31,2023-03-21,,,2023-03-21
858,300320,海达股份,2023-03-31,,,,2023-03-31
859,300378,鼎捷数智,2023-03-31,2023-04-27,,,2023-04-27
860,300389,艾比森,2023-03-31,,,,2023-03-31
861,300398,飞凯材料,2023-03-31,,,,2023-03-31
862,300466,赛摩智能,2023-03-31,,,,2023-03-31
863,300480,光力科技,2023-03-31,,,,2023-03-31
864,300481,濮阳惠成,2023-03-31,,,,2023-03-31
865,300506,ST名家汇,2023-03-31,2023-04-18,2023-04-27,,2023-04-27
866,300508,维宏股份,2023-03-31,,,,2023-03-31
867,300516,久之洋,2023-03-31,,,,2023-03-31
868,300529,健帆生物,2023-03-31,,,,2023-03-31
869,300540,蜀道装备,2023-03-31,,,,2023-03-31
870,300570,太辰光,2023-03-31,,,,2023-03-31
871,300579,数字认证,2023-03-31,,,,2023-03-31
872,300614,百川畅银,2023-03-31,,,,2023-03-31
873,300667,必创科技,2023-03-31,,,,2023-03-31
874,300671,富满微,2023-03-31,2023-04-13,,,2023-04-13
875,300674,宇信科技,2023-03-31,,,,2023-03-31
876,300676,华大基因,2023-03-31,,,,2023-03-31
877,300678,中科信息,2023-03-31,,,,2023-03-31
878,300682,朗新科技,2023-03-31,,,,2023-03-31
879,300739,明阳电路,2023-03-31,,,,2023-03-31
880,300741,华宝股份,2023-03-31,,,,2023-03-31
881,300748,金力永磁,2023-03-31,,,,2023-03-31
882,300759,康龙化成,2023-03-31,,,,2023-03-31
883,300769,德方纳米,2023-03-31,,,,2023-03-31
884,300780,德恩精工,2023-03-31,2023-04-21,,,2023-04-21
885,300831,派瑞股份,2023-03-31,,,,2023-03-31
886,300834,星辉环材,2023-03-31,,,,2023-03-31
887,300835,龙磁科技,2023-03-31,,,,2023-03-31
888,300845,捷安高科,2023-03-31,,,,2023-03-31
889,300850,新强联,2023-03-31,,,,2023-03-31
