序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
7022,301051,信濠光电,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润亏损:17,170万元至23,230万元,同比上年下降:231.4%至277.78%。",-202000000.0,-254.59,"报告期内,公司净利润同比下降较多的主要原因为:1、受宏观环境及新冠疫情影响,消费电子需求减少,终端需求同步下降,导致行业竞争加剧,公司的营业收入及毛利率均有一定幅度下滑,是当期净利润下降的主要原因;2、公司的募投项目、立濠光电项目均保持有序投入,但因尚未完全达产,其产生了较多的人工、折旧、摊销等成本及费用,是当期净利润下降的重要原因;3、为进一步降本提效,报告期内公司对现有产能布局进行了一定整合,提升了自有生产园区的产能占比,并同步减少了部分租赁的工业园区,整合过程中产生的运输、租金损失等费用对当期净利润产生了一定的暂时性负面影响。",首亏,130666000.0,2023-01-16
7023,300824,北鼎股份,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润盈利:4,515.49万元至4,990.8万元,同比上年下降:54%至58.38%。",47531450.0,-56.19,"1)报告期内,海外需求持续处于低位,致使公司ODM/OEM业务收入出现较大比例下滑。品牌海外业务基数较小,受相关市场需求疲软影响程度稍弱。国内方面,报告期内疫情反复,品牌国内业务直营比例较高,承受了更加直接的冲击:线下消费场景受损,多地区物流及快递持续受阻,销售不畅,多渠道收入承压。2)受持续性地缘冲突等因素影响,报告期内,原材料等成本持续处于高位。同时,公司零售库存期初的高位及代工业务收入大幅下降导致公司产能利用率有所降低。3)公司自主品牌海外业务处于初期培育阶段,各项费用的投入均处于较高水平。另一方面,疫情等因素虽对报告期内影响剧烈,但长期来看仍是特殊扰动,因此对于包括产品研发、人才培育、线下门店布局、数字化建设在内的部分对公司长期发展有重要意义的费用,公司并未完全按照期间业绩波动比例进行调整。受上述因素影响,公司业绩承受一定压力。",预减,108489200.0,2023-01-16
7024,300824,北鼎股份,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润盈利:3,963.61万元至4,380.83万元,同比上年下降:56.67%至60.8%。",41722200.0,-58.735,"1)报告期内,海外需求持续处于低位,致使公司ODM/OEM业务收入出现较大比例下滑。品牌海外业务基数较小,受相关市场需求疲软影响程度稍弱。国内方面,报告期内疫情反复,品牌国内业务直营比例较高,承受了更加直接的冲击:线下消费场景受损,多地区物流及快递持续受阻,销售不畅,多渠道收入承压。2)受持续性地缘冲突等因素影响,报告期内,原材料等成本持续处于高位。同时,公司零售库存期初的高位及代工业务收入大幅下降导致公司产能利用率有所降低。3)公司自主品牌海外业务处于初期培育阶段,各项费用的投入均处于较高水平。另一方面,疫情等因素虽对报告期内影响剧烈,但长期来看仍是特殊扰动,因此对于包括产品研发、人才培育、线下门店布局、数字化建设在内的部分对公司长期发展有重要意义的费用,公司并未完全按照期间业绩波动比例进行调整。受上述因素影响,公司业绩承受一定压力。",预减,101103700.0,2023-01-16
7025,300819,聚杰微纤,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润盈利:4,000万元至4,500万元,同比上年增长:30.42%至46.72%。",42500000.0,38.57,"2022年度归属于上市公司股东的净利润较上年同期同向上升,主要原因系公司本期营业收入较上年同期增加所致。",略增,30669900.0,2023-01-16
7026,300819,聚杰微纤,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润盈利:4,100万元至4,600万元,同比上年增长:139.08%至168.23%。",43500000.0,153.655,"2022年度归属于上市公司股东的净利润较上年同期同向上升,主要原因系公司本期营业收入较上年同期增加所致。",预增,17149400.0,2023-01-16
7027,300793,佳禾智能,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润盈利:17,000万元至18,000万元,同比上年增长:223.79%至242.83%。",175000000.0,233.31,"1、公司积极调整经营战略和产品结构,在加强精细化管理的同时发展“东莞-越南-江西”三位一体生产基地,三位一体生产基地布局及规模效应体现,全年产品毛利率水平显著提高,盈利能力增强。2、作为出口占有一定比例的企业,美元升值对公司全年利润产生积极影响。",预增,52503700.0,2023-01-16
7028,300793,佳禾智能,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润盈利:16,000万元至17,000万元,同比上年增长:2625.54%至2795.89%。",165000000.0,2710.715,"1、公司积极调整经营战略和产品结构,在加强精细化管理的同时发展“东莞-越南-江西”三位一体生产基地,三位一体生产基地布局及规模效应体现,全年产品毛利率水平显著提高,盈利能力增强。2、作为出口占有一定比例的企业,美元升值对公司全年利润产生积极影响。",预增,5870400.0,2023-01-16
7029,300736,百邦科技,扣除后营业收入,"预计2022年1-12月扣除后营业收入:28,000万元至31,000万元。",295000000.0,,"1、2022年受新冠疫情反复的影响,公司全年有超过30%的自营门店处于停业或非正常营业状态,直营门店经营业务受较大影响,疫情导致的经营性亏损约1,800万元。2、2022年报告期内,考虑到经营环境的长期变化和不可抗力因素的影响,公司预计对部分无形资产计提资产减值准备约216.07万元。3、2022年报告期内,公司确认股份支付费用约312.5万元,确认的非经常性损益对净利润的影响金额约为-540万元,上年同期的影响金额为621.79万元。",略减,312044300.0,2023-01-16
7030,300736,百邦科技,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润亏损:2,160万元至2,860万元。",-25100000.0,-8740.275,"1、2022年受新冠疫情反复的影响,公司全年有超过30%的自营门店处于停业或非正常营业状态,直营门店经营业务受较大影响,疫情导致的经营性亏损约1,800万元。2、2022年报告期内,考虑到经营环境的长期变化和不可抗力因素的影响,公司预计对部分无形资产计提资产减值准备约216.07万元。3、2022年报告期内,公司确认股份支付费用约312.5万元,确认的非经常性损益对净利润的影响金额约为-540万元,上年同期的影响金额为621.79万元。",首亏,290500.0,2023-01-16
7031,300736,百邦科技,营业收入,"预计2022年1-12月营业收入:28,000万元至31,000万元。",295000000.0,-5.465,"1、2022年受新冠疫情反复的影响,公司全年有超过30%的自营门店处于停业或非正常营业状态,直营门店经营业务受较大影响,疫情导致的经营性亏损约1,800万元。2、2022年报告期内,考虑到经营环境的长期变化和不可抗力因素的影响,公司预计对部分无形资产计提资产减值准备约216.07万元。3、2022年报告期内,公司确认股份支付费用约312.5万元,确认的非经常性损益对净利润的影响金额约为-540万元,上年同期的影响金额为621.79万元。",略减,312044300.0,2023-01-16
7032,300736,百邦科技,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润亏损:2,700万元至3,400万元。",-30500000.0,-568.625,"1、2022年受新冠疫情反复的影响,公司全年有超过30%的自营门店处于停业或非正常营业状态,直营门店经营业务受较大影响,疫情导致的经营性亏损约1,800万元。2、2022年报告期内,考虑到经营环境的长期变化和不可抗力因素的影响,公司预计对部分无形资产计提资产减值准备约216.07万元。3、2022年报告期内,公司确认股份支付费用约312.5万元,确认的非经常性损益对净利润的影响金额约为-540万元,上年同期的影响金额为621.79万元。",首亏,6508400.0,2023-01-16
7033,300736,百邦科技,非经常性损益,预计2022年1-12月非经常性损益约:-540万元。,-5400000.0,-186.85,"1、2022年受新冠疫情反复的影响,公司全年有超过30%的自营门店处于停业或非正常营业状态,直营门店经营业务受较大影响,疫情导致的经营性亏损约1,800万元。2、2022年报告期内,考虑到经营环境的长期变化和不可抗力因素的影响,公司预计对部分无形资产计提资产减值准备约216.07万元。3、2022年报告期内,公司确认股份支付费用约312.5万元,确认的非经常性损益对净利润的影响金额约为-540万元,上年同期的影响金额为621.79万元。",不确定,6217900.0,2023-01-16
7034,300717,华信新材,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润盈利:3,600万元至4,100万元,同比上年增长:90.46%至116.92%。",38500000.0,103.69,"1、报告期公司净利润同比增长主要原因:(1)报告期内公司优化产品结构,中高端产品销售同比增加;国际市场开拓力度增强,出口量同比增加。(2)报告期汇兑收益同比增加。2、报告期内,公司非经常性损益对公司净利润的影响金额约为142万元,上年同期非经常性损益对公司净利润的影响金额为206.42万元。",预增,18901300.0,2023-01-16
7035,300717,华信新材,非经常性损益,预计2022年1-12月非经常性损益约:142万元。,1420000.0,-31.21,"1、报告期公司净利润同比增长主要原因:(1)报告期内公司优化产品结构,中高端产品销售同比增加;国际市场开拓力度增强,出口量同比增加。(2)报告期汇兑收益同比增加。2、报告期内,公司非经常性损益对公司净利润的影响金额约为142万元,上年同期非经常性损益对公司净利润的影响金额为206.42万元。",不确定,2064200.0,2023-01-16
7036,300717,华信新材,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润盈利:3,800万元至4,400万元,同比上年增长:81.25%至109.87%。",41000000.0,95.56,"1、报告期公司净利润同比增长主要原因:(1)报告期内公司优化产品结构,中高端产品销售同比增加;国际市场开拓力度增强,出口量同比增加。(2)报告期汇兑收益同比增加。2、报告期内,公司非经常性损益对公司净利润的影响金额约为142万元,上年同期非经常性损益对公司净利润的影响金额为206.42万元。",预增,20965400.0,2023-01-16
