symbol,fiscal_year,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice
002513,2020,1,1,1,92.34,97.3775,-40000000.0,2021-01-28,2021-01-28
002513,2021,1,1,1,-3473.0,-2211.99,-500000000.0,2022-01-29,2022-01-29
002513,2022,1,1,1,42.4,43.7175,-280000000.0,2023-01-31,2023-01-31
002513,2023,1,1,1,-32.62,-13.084999999999999,-340000000.0,2024-01-31,2024-01-31
002514,2019,1,0,0,25.0,25.0,117889900.0,2019-10-26,2019-10-26
002514,2020,1,1,1,-577.155,-387.22,-297000000.0,2021-01-28,2021-01-28
002514,2021,1,1,1,24.09,73.23333333333333,-30000000.0,2022-01-29,2022-01-29
002514,2022,1,0,0,143.275,149.66750000000002,0.0415,2022-12-29,2022-12-29
002514,2023,1,1,1,-1081.1,-903.5149999999999,-205000000.0,2024-04-25,2024-04-25
002515,2019,1,0,0,681.265,681.265,49000000.0,2020-01-18,2020-01-18
002515,2020,1,0,0,108.67,335.5875,0.075,2021-01-26,2021-01-26
002517,2019,1,1,1,-1275.525,-1275.525,-2050000000.0,2020-01-21,2020-01-21
002517,2020,1,0,0,-20.4,64.69166666666668,0.095,2021-01-23,2021-01-23
002517,2021,1,0,0,4.24,260.74666666666667,0.285,2022-01-26,2022-01-26
002517,2022,1,0,0,-33.385,50.32,0.49,2023-01-20,2023-01-20
002517,2023,1,0,0,45.4,50.24333333333333,0.705,2024-01-17,2024-01-17
002518,2022,1,0,0,57.0,73.0,1.115,2023-01-31,2023-01-31
002519,2019,1,0,0,114.4,114.4,168000000.0,2020-01-16,2020-01-16
002519,2022,1,0,0,75.815,702.02,0.182,2023-01-31,2023-01-31
002520,2021,1,1,0,-60.0,-9.828333333333333,0.1,2022-01-29,2022-01-29
002520,2022,1,1,1,-4341.96,-3129.44,-1400000000.0,2023-01-31,2023-01-31
002520,2023,1,1,1,-25.54,39.38166666666667,-912000000.0,2024-01-31,2024-04-27
002521,2019,1,0,0,125.0,125.0,131295400.0,2020-01-14,2020-01-14
002521,2020,1,0,0,15.0,17.5,0.335,2021-01-27,2021-01-27
002521,2021,1,0,0,0.0,2.5,0.34,2022-01-15,2022-01-15
002521,2022,1,1,1,-104.965,-99.45750000000001,-6250000.0,2023-01-31,2023-03-28
002521,2023,1,0,0,2761.09,3161.4375,0.49,2024-01-18,2024-01-18
002522,2019,1,0,0,95.0,95.0,70036200.0,2020-01-16,2020-01-16
002522,2020,1,0,0,165.0,211.5,0.19,2021-01-29,2021-01-29
002523,2020,1,1,1,-144.99,-55.61333333333334,-22500000.0,2021-01-30,2021-01-30
002523,2023,1,0,0,0.0,7.5,0.0305,2024-01-30,2024-01-30
002524,2019,1,0,0,220.285,220.285,90000000.0,2020-01-30,2020-01-30
002524,2020,1,1,1,-72.95,-21.775,-10000000.0,2021-01-30,2021-01-30
002524,2021,1,1,1,-134.86,-23.102500000000003,-32500000.0,2022-01-29,2022-01-29
002524,2022,1,1,1,-289.57,-153.49125,-275000000.0,2023-01-31,2023-01-31
002524,2023,1,1,1,39.425,83.72666666666667,-3000000.0,2024-01-30,2024-01-30
002526,2019,1,0,0,14.68,14.68,175000000.0,2020-01-20,2020-01-20
002526,2020,1,1,0,-53.95,-49.2725,0.0589,2021-01-29,2021-01-29
002526,2021,1,1,0,-59.27,-53.5775,0.03085,2022-01-26,2022-01-26
002526,2022,1,0,0,100.645,155.805,0.0687,2023-01-31,2023-01-31
002526,2023,1,0,0,55.36,55.707499999999996,0.10095,2024-01-30,2024-01-30
002527,2019,1,0,0,121.1,121.1,55000000.0,2019-10-25,2019-10-25
002527,2020,1,0,0,68.875,287.72,0.145,2021-01-26,2021-01-26
002527,2021,1,0,0,85.0,196.07,0.255,2022-01-25,2022-01-25
002527,2022,1,1,1,-1075.72,-910.2275,-984026500.0,2023-01-30,2023-01-30
002527,2023,1,1,1,58.055,414.3500000000001,-437223350.0,2024-01-31,2024-01-31
002528,2020,1,0,0,9.655,38.39,0.0897,2021-01-27,2021-01-27
002528,2021,1,1,1,-2109.805,-858.6824999999999,-1184000000.0,2022-01-27,2022-01-27
002528,2022,1,1,1,-74.42,-14.7975,-1100000000.0,2023-01-05,2023-04-21
002528,2023,1,1,1,-29.245,9.716666666666665,-815000000.0,2024-01-31,2024-01-31
002529,2019,1,1,1,-171.275,-171.275,-475000000.0,2020-01-31,2020-01-31
002529,2020,1,1,1,26.345,69.855,-115000000.0,2021-01-29,2021-01-29
002529,2021,1,1,1,-386.0,-184.825,-94000000.0,2022-01-29,2022-01-29
002529,2022,1,1,1,-58.4,-34.015,-147790000.0,2023-01-31,2023-01-31
002529,2023,1,1,1,5.03,5.7325,-151000000.0,2024-04-24,2024-04-24
002530,2019,1,1,1,-340.52,-340.52,-700000000.0,2020-04-24,2020-04-24
002530,2020,1,1,1,-84.075,-57.169999999999995,-1300000000.0,2021-01-30,2021-01-30
002530,2021,1,1,1,18.145,53.61833333333333,-370000000.0,2022-01-29,2022-01-29
002530,2022,1,1,1,-0.16,12.031666666666666,-340000000.0,2023-01-31,2023-01-31
002530,2023,1,1,1,-3.665,42.489999999999995,-116000000.0,2024-01-31,2024-01-31
002531,2019,1,0,0,60.0,60.0,751421000.0,2020-01-17,2020-01-17
002531,2020,1,0,0,40.0,40.0,989972450.0,2021-01-16,2021-01-16
002531,2022,1,1,0,-53.035,-46.285,0.34,2023-01-20,2023-01-20
002532,2020,1,0,0,26.58,59.185,1860000000.0,2021-01-26,2021-01-26
002532,2021,1,0,0,97.56,98.92,0.82,2022-01-25,2022-01-25
002533,2019,1,0,0,40.0,40.0,185615200.0,2020-01-18,2020-01-18
002534,2019,1,0,0,51.5,51.5,370000000.0,2020-01-16,2020-01-16
002534,2022,1,1,1,-93.34,-71.6875,0.29,2023-01-20,2023-01-20
002534,2023,1,1,1,-244.58,-156.96,-15000000.0,2024-01-31,2024-01-31
002535,2019,1,1,1,-998.065,-998.065,-1600000000.0,2020-02-03,2020-02-03
002535,2020,1,1,1,-15.44,74.89375,-59500000.0,2021-01-26,2021-01-26
002535,2021,1,1,1,-895.77,-674.8125,-296500000.0,2022-01-29,2022-01-29
002535,2022,1,0,0,103.095,103.35499999999999,0.0195,2023-01-31,2023-01-31
002535,2023,1,0,0,814.495,1030.0275,0.195,2024-01-30,2024-01-30
002536,2019,1,1,1,-70.045,-70.045,73500000.0,2020-01-23,2020-01-23
002536,2020,1,0,0,-19.25,30.375,0.235,2021-01-12,2021-01-12
002536,2023,1,0,0,20.64,177.38,0.51,2024-01-05,2024-01-05
002537,2019,1,1,1,-1619.82,-1619.82,-2025000000.0,2020-02-03,2020-02-03
002537,2020,1,0,0,112.18,112.1975,0.24,2020-10-27,2020-10-27
002537,2022,1,1,0,-61.6,-60.082499999999996,0.1,2023-01-31,2023-01-31
002537,2023,1,1,0,-49.85,-33.81,0.045,2024-01-23,2024-01-23
002538,2021,1,0,0,55.0,58.75,0.6,2022-01-27,2022-01-27
002538,2023,1,1,1,-70.0,-68.75,0.205,2024-01-27,2024-01-27
002539,2019,1,0,0,35.0,35.0,237226500.0,2019-10-29,2019-10-29
002539,2020,1,0,0,135.0,135.0,0.495,2020-10-29,2020-10-29
002539,2021,1,0,0,145.71,156.4375,1.225,2022-01-18,2022-01-18
002540,2021,1,0,0,30.0,35.0,0.3746,2022-01-26,2022-01-26
002540,2023,1,1,0,-14.065,6.3950000000000005,527000000.0,2024-01-27,2024-01-27
002542,2021,1,1,1,-239.325,-237.2475,-260000000.0,2022-01-29,2022-01-29
002542,2022,1,1,1,-122.55,-112.94999999999999,-701500000.0,2023-01-31,2023-01-31
002542,2023,1,1,1,-4.44,-2.9775,-720000000.0,2024-01-31,2024-01-31
002543,2022,1,0,0,-108.19,23.103333333333335,-4710000.0,2023-01-31,2023-01-31
002544,2019,1,0,0,175.0,175.0,37896650.0,2020-01-22,2020-01-22
002544,2020,1,0,0,132.25,141.125,0.15,2020-10-28,2020-10-28
002544,2021,1,0,0,45.0,92.5,0.205,2022-01-28,2022-01-28
002544,2022,1,0,0,50.0,50.0,0.31,2023-01-20,2023-01-20
002544,2023,1,1,1,-110.875,-96.945,-21000000.0,2024-01-27,2024-01-27
002545,2022,1,0,0,117.855,125.13,0.7074,2023-01-20,2023-01-20
002546,2022,1,1,1,-151.06,-50.89833333333333,-88100000.0,2023-01-30,2023-01-30
002546,2023,1,1,0,-8.905,166.465,-29500000.0,2024-01-27,2024-01-27
002547,2020,1,1,1,-3054.32,-1083.54875,-1530000000.0,2021-01-30,2021-01-30
002547,2021,1,1,1,-48.58,48.72625000000001,-850000000.0,2022-01-29,2022-01-29
002547,2022,1,1,1,-3.675,64.81375,-184000000.0,2023-01-31,2023-04-20
002547,2023,1,1,1,-57.115,-47.712500000000006,-240000000.0,2024-01-31,2024-01-31
002548,2019,1,0,0,150.495,1758.8425,94000000.0,2020-01-16,2020-01-16
002548,2020,1,1,0,-5.89,145.225,0.24,2021-04-28,2021-04-28
002548,2021,1,1,1,-786.205,-703.255,-907500000.0,2022-01-29,2022-01-29
002548,2022,1,1,1,86.975,94.51249999999999,-76250000.0,2023-01-31,2023-01-31
002548,2023,1,1,1,-2570.155,-1551.8100000000002,-490000000.0,2024-01-31,2024-01-31
002549,2021,1,0,0,-12.63,57.623333333333335,0.20825,2022-01-13,2022-01-13
002549,2023,1,1,1,-124.825,-80.7,-37500000.0,2024-01-27,2024-01-27
002550,2020,1,1,1,-148.655,-78.33125,-125000000.0,2021-01-30,2021-01-30
002550,2021,1,1,0,-23.775,110.61333333333333,0.14,2022-01-26,2022-01-26
002550,2022,1,0,0,20.98,68.51166666666667,0.255,2023-01-19,2023-01-19
002551,2020,1,0,0,175.0,175.0,0.23295,2020-10-30,2020-10-30
002551,2021,1,1,1,-86.235,-77.69749999999999,0.06025,2022-01-29,2022-01-29
002551,2022,1,1,1,-1445.79,-1135.55,-430597700.0,2023-01-20,2023-01-20
002551,2023,1,1,1,59.425,59.6825,-130174900.0,2024-01-27,2024-01-27
002552,2019,1,0,0,110.87,110.87,60500000.0,2019-10-22,2019-10-22
002552,2020,1,1,1,-92.42,-74.665,0.025,2020-10-23,2021-03-23
002552,2022,1,1,1,-1851.76,-802.8166666666666,-47500000.0,2023-01-31,2023-01-31
002552,2023,1,1,1,-682.035,-149.54333333333332,-268500000.0,2024-01-31,2024-01-31
002553,2019,1,1,0,-47.315,-47.315,47500000.0,2019-10-18,2019-10-18
002553,2020,1,0,0,325.0,621.75,1.23565,2021-01-11,2021-01-11
002553,2021,1,1,0,-52.0,-9.0,0.54595,2022-01-27,2022-01-27
002553,2022,1,1,1,-76.0,-33.0,0.1365,2023-01-31,2023-01-31
002553,2023,1,1,0,-51.0,-20.5,0.06785,2024-01-27,2024-01-27
002554,2019,1,0,0,117.195,117.195,85000000.0,2020-01-11,2020-01-11
002554,2020,1,1,1,-456.74,-270.92,-230000000.0,2021-01-30,2021-01-30
002554,2021,1,0,0,-34.27,79.605,0.06,2022-01-28,2022-01-28
002554,2022,1,0,0,41.36,70.255,0.115,2023-01-31,2023-01-31
002555,2019,1,0,0,108.23,108.23,2100000000.0,2019-10-31,2019-10-31
002555,2021,1,0,0,2.32,4.9875,1.29,2022-02-22,2022-02-22
002556,2021,1,0,0,98.0,111.5,0.545,2022-01-19,2022-01-19
002556,2023,1,1,1,-107.03,-95.4525,-27182700.0,2024-01-31,2024-01-31
002559,2020,1,0,0,20.0,138.57333333333335,0.25895,2021-01-29,2021-01-29
002559,2022,1,1,1,-114.535,-104.375,-15000000.0,2023-01-31,2023-01-31
002559,2023,1,0,0,430.16,894.2900000000001,0.1987,2024-01-27,2024-01-27
002560,2019,1,0,0,1008.635,1008.635,105000000.0,2019-10-24,2019-10-24
002560,2020,1,0,0,22.73,34.4825,0.27,2020-10-23,2020-10-23
002560,2021,1,1,1,-85.27,-76.01333333333334,0.06055,2022-01-29,2022-01-29
002560,2022,1,0,0,85.09,277.21666666666664,0.19865,2023-01-16,2023-01-16
002561,2020,1,1,0,-61.5,-61.5,0.195,2021-01-30,2021-01-30
002561,2022,1,1,1,-96.86,-86.8125,0.06,2023-01-31,2023-01-31
002561,2023,1,0,0,216.665,985.5325,0.19,2024-01-30,2024-01-30
002562,2019,1,0,0,120.0,120.0,47998050.0,2019-10-24,2019-10-24
002562,2022,1,0,0,976.5,1920.7725,0.29,2023-01-31,2023-01-31
002562,2023,1,1,1,-178.79,-167.2175,-230000000.0,2024-01-31,2024-01-31
002563,2020,1,1,0,-50.51,-50.254999999999995,0.285,2020-10-28,2020-10-28
002563,2021,1,0,0,78.395,82.285,0.56,2022-01-29,2022-01-29
002563,2022,1,1,0,-63.065,-59.67,0.24,2023-01-31,2023-01-31
002563,2023,1,0,0,74.255,89.675,0.41,2024-01-30,2024-01-30
002564,2020,1,1,1,-2843.445,-1884.8616666666667,-1245000000.0,2021-01-30,2021-01-30
002564,2021,1,1,1,37.065,37.915,-790000000.0,2022-01-22,2022-01-22
002564,2022,1,1,1,-155.29,-148.89499999999998,-1850000000.0,2023-01-31,2023-01-31
002564,2023,1,1,1,-335.61,-19.26333333333334,-4280000000.0,2024-01-31,2024-01-31
002565,2019,1,1,1,-273.115,-273.115,-175500000.0,2020-01-23,2020-01-23
002565,2020,1,0,0,103.78,103.78,0.0071,2021-01-13,2021-01-13
002565,2021,1,1,1,-432.02,-218.87333333333333,-31000000.0,2022-01-29,2022-01-29
002565,2022,1,1,1,-85.585,-44.39166666666667,-52500000.0,2023-01-31,2023-01-31
002565,2023,1,0,0,161.425,164.185,0.035,2024-01-31,2024-01-31
002567,2020,1,0,0,383.14,388.65999999999997,1.10195,2021-01-26,2021-01-26
002567,2021,1,1,1,-212.065,-208.515,-1065000000.0,2022-01-29,2022-01-29
002567,2022,1,0,0,23.67,84.54833333333333,0.1477,2023-01-31,2023-01-31
002567,2023,1,1,1,-1522.915,-1366.73,-1500000000.0,2024-01-31,2024-01-31
002568,2019,1,0,0,145.0,145.0,303214250.0,2019-10-28,2019-10-28
002568,2020,1,0,0,77.5,77.5,1.025,2021-01-16,2021-01-16
002568,2023,1,0,0,55.0,57.5,0.78,2024-01-27,2024-01-27
002569,2019,1,0,0,117.37,117.37,33500000.0,2020-01-31,2020-01-31
002569,2020,1,1,1,-482.195,-314.635,-170000000.0,2021-01-30,2021-01-30
002569,2021,1,0,0,110.59,243.58333333333334,0.4,2022-01-29,2022-01-29
002569,2022,1,1,1,-2188.66,-785.39625,-117500000.0,2023-01-31,2023-01-31
002569,2023,1,1,1,-5.59,7.199999999999999,-75000000.0,2024-01-31,2024-01-31
002570,2019,1,1,1,-294.585,-294.585,-80000000.0,2020-01-23,2020-01-23
002570,2020,1,1,1,-217.88,-217.88,-327681200.0,2021-04-13,2021-04-13
002570,2021,1,0,0,101.56,112.3425,0.075,2022-01-26,2022-01-26
002570,2022,1,1,1,-2704.13,-1504.365,-190000000.0,2023-01-31,2023-01-31
002570,2023,1,0,0,105.64,117.025,0.05,2024-01-31,2024-01-31
002571,2019,1,0,0,109.385,109.385,12000000.0,2020-04-17,2020-04-17
002571,2020,1,1,0,-55.53,-52.18,0.01535,2020-10-31,2020-10-31
002571,2021,1,0,0,94.39,98.7975,0.0255,2022-01-28,2022-01-28
002571,2022,1,1,1,-3137.37,-2141.98,-91000000.0,2023-01-31,2023-01-31
002571,2023,1,1,1,-28.29,-1.9466666666666665,-102500000.0,2024-01-31,2024-01-31
002572,2020,1,0,0,10.0,10.0,1.3,2021-01-27,2021-01-27
002572,2021,1,1,1,-95.71,-54.24166666666667,0.13725,2022-01-29,2022-01-29
002572,2022,1,0,0,7.5,1209.0766666666668,1.13,2023-01-30,2023-01-30
002573,2021,1,0,0,176.155,192.4,0.43835,2022-01-28,2022-01-28
002573,2023,1,1,1,-89.32,-80.04499999999999,0.0915,2024-04-18,2024-04-18
002574,2020,1,1,1,-506.66,-238.24666666666667,-280000000.0,2021-01-30,2021-01-30
002574,2021,1,0,0,100.0,130.14,0.0,2022-01-29,2022-01-29
002574,2022,1,1,1,-355.74,-204.79375000000002,-286000000.0,2023-01-31,2023-01-31
002574,2023,1,0,0,146.155,179.9875,0.35,2024-01-30,2024-01-30
002575,2019,1,1,1,-2989.42,-2989.42,-200000000.0,2020-04-30,2020-04-30
002575,2020,1,0,0,107.79,117.13666666666667,0.04125,2021-01-30,2021-01-30
002575,2021,1,1,0,-66.98,-0.20874999999999755,0.0311,2022-01-29,2022-01-29
002576,2019,1,0,0,73.365,73.365,33575000.0,2019-10-25,2019-10-25
002576,2020,1,0,0,130.0,130.0,0.4767,2020-10-27,2020-10-27
002577,2019,1,1,1,-1649.295,-1649.295,-125000000.0,2020-01-20,2020-01-20
002577,2020,1,0,0,125.885,127.74000000000001,0.16,2021-01-29,2021-01-29
002578,2019,1,0,0,55.0,55.0,55499750.0,2019-10-30,2019-10-30
002578,2020,1,0,0,30.0,38.666666666666664,0.07,2021-01-27,2021-01-27
002578,2023,1,1,0,-65.385,-58.155,0.0261,2024-01-31,2024-01-31
002579,2019,1,0,0,71.66,71.66,140000000.0,2019-10-24,2019-10-24
002579,2022,1,1,1,-233.47,-217.39249999999998,-177000000.0,2023-01-31,2023-01-31
002579,2023,1,1,1,35.79,36.6125,-133000000.0,2024-01-13,2024-01-13
002580,2022,1,0,0,277.01,1963.185,0.285,2023-01-19,2023-01-19
002581,2019,1,0,0,144.96,144.96,43068600.0,2020-01-31,2020-01-31
002581,2020,1,1,1,-644.915,-343.315,-149638450.0,2021-01-29,2021-01-29
002581,2021,1,0,0,249.615,253.9275,0.44435,2022-01-27,2022-01-27
002581,2022,1,1,1,-105.55,-48.765,-15037900.0,2023-01-31,2023-04-22
002581,2023,1,1,1,-3191.715,-2547.3675000000003,-294240000.0,2024-01-31,2024-01-31
002582,2019,1,0,0,28.0,127.9425,125000000.0,2020-01-13,2020-01-13
002582,2020,1,1,1,-462.055,-159.31333333333333,-135000000.0,2021-01-30,2021-01-30
002582,2021,1,1,1,-97.445,-0.8125,-5000000.0,2022-01-29,2022-01-29
002582,2022,1,1,1,-598.595,-320.44,-178000000.0,2023-01-20,2023-01-20
002582,2023,1,1,1,76.5,77.71000000000001,-50000000.0,2024-01-31,2024-01-31
002583,2019,1,1,1,-1107.13,-539.5075,-4804000000.0,2020-02-29,2020-02-29
002583,2020,1,1,1,-222.39,-29.096249999999998,-160500000.0,2021-01-30,2021-01-30
002583,2021,1,1,1,-608.925,-258.45666666666665,-485000000.0,2022-01-29,2022-01-29
002583,2022,1,0,0,107.57,137.0325,0.24225,2023-01-30,2023-01-30
002583,2023,1,1,1,-81.595,-20.224999999999998,0.04125,2024-01-31,2024-01-31
002584,2020,1,0,0,62.225,9559.6575,0.1068,2021-01-30,2021-01-30
002584,2021,1,0,0,210.5,275.5,0.285,2022-01-26,2022-01-26
002584,2022,1,1,0,-55.61,-40.042500000000004,0.15,2023-01-31,2023-01-31
002584,2023,1,1,0,-57.41,75.7175,0.065,2024-01-31,2024-01-31
002585,2020,1,0,0,300.0,300.0,0.6,2020-10-28,2020-10-28
002585,2021,1,0,0,91.5,91.5,1.1935,2021-12-04,2021-12-04
002585,2023,1,1,1,-138.96,-129.1425,-205000000.0,2024-01-31,2024-01-31
002586,2019,1,1,1,-594.25,-594.25,-1250000000.0,2020-04-30,2020-04-30
002586,2020,1,1,1,-42.405,26.263333333333332,-215000000.0,2021-01-29,2021-01-29
002586,2021,1,1,1,7.71,42.655,-127000000.0,2022-04-28,2022-04-28
002586,2022,1,1,1,-2365.75,-932.5566666666667,-675000000.0,2023-01-19,2023-01-19
002586,2023,1,1,1,-16.015,45.21333333333333,-135000000.0,2024-04-30,2024-04-30
002587,2020,1,1,1,-202.64,-82.41624999999999,-172000000.0,2021-01-30,2021-01-30
002587,2021,1,0,0,-13.51,71.065,0.055,2022-01-26,2022-01-26
002588,2020,1,0,0,140.0,140.0,0.225,2021-01-06,2021-01-06
002588,2021,1,0,0,40.0,45.0,0.375,2022-01-20,2022-01-20
002588,2023,1,0,0,47.5,50.0,0.58,2024-01-30,2024-01-30
002589,2020,1,0,0,-20.585,130.61833333333334,0.235,2021-01-27,2021-01-27
002589,2022,1,1,1,-1357.83,-814.16,-1650000000.0,2023-01-31,2023-01-31
002589,2023,1,1,1,82.75,92.0575,-160000000.0,2024-01-31,2024-01-31
002590,2019,1,0,0,438.405,438.405,109000000.0,2020-01-15,2020-01-15
002590,2020,1,1,0,-52.78,-52.78,0.125,2021-01-23,2021-01-23
002590,2021,1,1,1,-159.41,-112.16749999999999,-17000000.0,2022-01-29,2022-01-29
002590,2022,1,0,0,183.355,224.9875,0.17,2023-01-31,2023-01-31
002590,2023,1,0,0,254.795,685.6149999999999,0.72,2024-01-16,2024-01-16
002591,2019,1,0,0,229.43,229.43,115000000.0,2019-10-18,2019-10-18
002591,2020,1,1,1,-709.4,-467.2133333333333,-494500000.0,2021-01-29,2021-01-29
002591,2021,1,0,0,101.995,102.655,0.05565,2022-01-28,2022-01-28
002591,2022,1,1,1,-529.935,-322.8933333333333,-57450000.0,2023-01-31,2023-01-31
002591,2023,1,1,1,-23.09,113.55250000000001,-48500000.0,2024-01-31,2024-01-31
002592,2019,1,1,1,-4498.985,-4498.985,-320000000.0,2020-01-31,2020-01-31
002592,2020,1,1,1,-77.93,-55.31666666666666,-688105400.0,2021-04-29,2021-04-29
002592,2021,1,1,1,4.155,62.544999999999995,-135000000.0,2022-01-29,2022-01-29
002592,2022,1,1,0,-62.755,10.15333333333333,0.0,2023-01-31,2023-01-31
002592,2023,1,0,0,718.045,1023.4616666666667,0.475,2024-01-23,2024-01-23
002593,2022,1,1,1,-95.995,-60.02166666666667,0.035,2023-03-18,2023-03-18
002593,2023,1,0,0,16.93,669.6,0.08,2024-01-30,2024-01-30
002594,2019,1,1,0,-39.61,-39.61,1679000000.0,2019-10-30,2019-10-30
002594,2020,1,0,0,172.54,189.26999999999998,1.53,2020-10-30,2020-10-30
002594,2022,1,0,0,94.32,562.5116666666667,5.67,2023-01-31,2023-01-31
002594,2023,1,0,0,80.475,81.5225,10.325,2024-01-30,2024-01-30
002596,2019,1,1,1,-370.215,-370.215,-330000000.0,2020-01-17,2020-01-17
002596,2020,1,0,0,107.315,109.72749999999999,0.0435,2021-01-30,2021-01-30
002596,2021,1,1,1,-6811.59,-4722.795,-1066800000.0,2022-01-29,2022-01-29
002596,2022,1,1,1,41.045,50.7975,-680000000.0,2023-01-31,2023-01-31
002596,2023,1,1,1,13.92,26.587500000000002,-425000000.0,2024-01-31,2024-01-31
002597,2019,1,1,0,-9.5,-9.5,825000000.0,2019-10-30,2019-10-30
002597,2021,1,0,0,44.74,53.0675,1.855,2022-01-01,2022-01-01
002597,2022,1,0,0,45.485,59.5725,3.055,2023-01-06,2023-01-06
002597,2023,1,1,0,-63.5,-60.955,1.235,2024-01-25,2024-01-25
002599,2020,1,1,1,-372.315,-236.40333333333334,-344500000.0,2021-01-30,2021-01-30
002599,2021,1,0,0,120.39,121.025,0.145,2022-01-22,2022-01-22
002599,2022,1,1,1,-94.825,-93.715,-3000000.0,2023-01-31,2023-01-31
002600,2019,1,0,0,394.16,394.16,2000000000.0,2020-01-22,2020-01-22
002600,2020,1,0,0,-84.82,23.208333333333332,0.335,2021-01-29,2021-01-29
002600,2022,1,0,0,35.585,61.94500000000001,0.225,2023-01-30,2023-01-30
002601,2021,1,0,0,125.0,125.0,2.505,2021-12-08,2021-12-08
002602,2022,1,1,1,-2856.52,-1628.685,-7000000000.0,2023-01-31,2023-01-31
002602,2023,1,0,0,107.05,107.3775,0.065,2024-01-31,2024-01-31
002603,2020,1,0,0,100.0,100.0,1.02,2021-01-04,2021-01-04
002603,2022,1,0,0,70.0,71.25,1.37,2023-01-31,2023-01-31
002605,2019,1,0,0,185.0,185.0,369676650.0,2020-02-03,2020-02-03
002605,2020,1,0,0,72.0,629.7766666666666,2.535,2021-01-23,2021-01-23
002605,2021,1,1,0,-90.48,-48.826666666666675,1.42645,2022-01-19,2022-01-19
002605,2023,1,0,0,60.5,224.5583333333333,1.44825,2024-01-09,2024-01-09
002606,2019,1,0,0,363.975,363.975,50000000.0,2020-01-21,2020-01-21
002606,2020,1,0,0,147.51,166.5975,0.2814,2021-01-22,2021-01-22
002606,2023,1,1,1,-78.025,-74.48750000000001,0.12,2024-01-27,2024-01-27
002607,2019,1,0,0,53.525,53.525,1770000000.0,2020-01-23,2020-01-23
002607,2020,1,0,0,13.8,22.7075,0.385,2021-03-26,2021-03-26
002607,2021,1,1,1,-224.24,-152.11166666666668,-2320000000.0,2022-01-29,2022-01-29
002607,2022,1,1,1,55.69,56.3225,-1070000000.0,2023-01-31,2023-01-31
002607,2023,1,1,1,81.6,81.725,-204800000.0,2024-01-31,2024-01-31
002608,2021,1,1,1,-125.08,-119.84,-563000000.0,2022-01-29,2022-01-29
002608,2022,1,1,1,87.58,105.02250000000001,-73500000.0,2023-01-31,2023-01-31
002608,2023,1,0,0,2327.135,2620.7575,0.545,2024-01-30,2024-01-30
002609,2019,1,0,0,60.0,60.0,151354400.0,2019-10-22,2019-10-22
002609,2020,1,0,0,15.0,15.0,0.255,2021-01-08,2021-01-08
002609,2022,1,1,1,-106.22,-28.41666666666666,-9000000.0,2023-01-31,2023-04-15
002609,2023,1,0,0,520.09,934.53,0.175,2024-01-17,2024-01-17
002611,2019,1,0,0,145.15,145.15,1750000000.0,2020-01-21,2020-01-21
002611,2020,1,1,1,-91.89,-71.63,0.24,2021-01-30,2021-01-30
002612,2019,1,1,0,-67.93,-67.93,67500000.0,2020-01-23,2020-01-23
002612,2020,1,0,0,97.88,105.27,0.2825,2020-10-30,2020-10-30
002612,2022,1,1,1,-99.615,-94.8725,0.0418,2023-03-21,2023-03-21
002612,2023,1,0,0,952.99,2104.875,0.5085,2024-01-30,2024-01-30
002613,2019,1,1,0,-46.305,-46.305,20000000.0,2020-01-17,2020-01-17
002613,2020,1,1,1,-261.92,-102.91833333333334,-13500000.0,2021-01-29,2021-01-29
002613,2021,1,0,0,329.13,359.2525,0.06245,2022-01-24,2022-01-24
002614,2020,1,0,0,55.72,55.72,0.79,2021-01-12,2021-01-12
002614,2022,1,1,1,-78.9,-41.045,0.155,2023-01-31,2023-01-31
002615,2020,1,1,1,-185.0,-117.77166666666666,-47711850.0,2021-01-26,2021-01-26
002615,2021,1,0,0,-52.51,297.16,0.33,2022-01-15,2022-01-15
002615,2022,1,0,0,-34.09,27.3,0.445,2023-01-18,2023-01-18
002616,2019,1,0,0,80.0,80.0,300262850.0,2019-10-30,2019-10-30
002616,2020,1,0,0,27.5,27.5,0.50735,2020-10-29,2020-10-29
002616,2021,1,1,1,-155.45,-151.6275,-187500000.0,2022-01-13,2022-01-13
002616,2022,1,0,0,128.445,135.01,0.1078,2023-01-13,2023-01-13
002616,2023,1,0,0,112.045,131.465,0.21835,2024-01-18,2024-01-18
002617,2019,1,0,0,104.035,104.035,40000000.0,2020-01-23,2020-01-23
002617,2020,1,0,0,160.38,371.03,0.125,2021-01-27,2021-01-27
002617,2022,1,1,1,-3378.2,-1935.7275,-262500000.0,2023-01-30,2023-01-30
002617,2023,1,0,0,157.66,157.945,0.075,2024-01-31,2024-01-31
002620,2021,1,1,1,-1153.865,-1125.6975,-1475000000.0,2022-01-29,2022-01-29
002620,2022,1,1,1,94.515,97.535,-101453000.0,2023-04-18,2023-04-18
002620,2023,1,1,1,-3738.065,-2027.4275,-425467800.0,2024-01-31,2024-01-31
002622,2019,1,1,1,-76.385,-76.385,8700000.0,2020-01-22,2020-01-22
002622,2020,1,1,1,-9773.33,-4671.826666666667,-313000000.0,2021-01-30,2021-01-30
