symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20
000333,美的集团,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000402,金融街,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000403,派林生物,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000410,沈阳机床,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000415,渤海租赁,2022,2023-04-29,2023-04-28,1,-1,0,1,0,119,118,4,1,1
000420,吉林化纤,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000425,徐工机械,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000426,兴业银锡,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000503,国新健康,2022,2023-04-29,2023-04-27,1,-2,0,1,0,119,117,4,1,1
000517,荣安地产,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000525,红太阳,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000545,金浦钛业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000564,供销大集,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000568,泸州老窖,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000571,新大洲A,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000596,古井贡酒,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000599,青岛双星,2022,2023-04-29,2023-03-31,1,-29,0,1,0,119,90,3,0,0
000601,韶能股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000603,盛达资源,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000605,渤海股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000607,华媒控股,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000612,焦作万方,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000637,茂化实华,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000638,*ST万方,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000651,格力电器,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000656,*ST金科,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000670,盈方微,2022,2023-04-29,2023-04-28,2,-1,0,1,0,119,118,4,1,1
000680,山推股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000712,锦龙股份,2022,2023-04-29,2023-03-29,1,-31,0,1,0,119,88,3,0,0
000716,黑芝麻,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000727,冠捷科技,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000751,锌业股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000752,*ST西发,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000783,长江证券,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000816,智慧农业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000820,*ST节能,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000829,天音控股,2022,2023-04-29,2023-04-14,1,-15,0,1,0,119,104,4,1,0
000831,中国稀土,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000850,华茂股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000858,五粮液,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000876,新希望,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000887,中鼎股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000890,法尔胜,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000903,ST云动,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000908,ST景峰,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000913,钱江摩托,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000928,中钢国际,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000957,中通客车,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000981,山子高科,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000989,九芝堂,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000998,隆平高科,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
001209,洪兴股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
001227,兰州银行,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
001256,炜冈科技,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
001266,宏英智能,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
001287,中电港,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
001318,阳光乳业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
001330,博纳影业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002027,分众传媒,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002035,华帝股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002040,南京港,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002042,华孚时尚,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002050,三花智控,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002067,景兴纸业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002068,黑猫股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002069,獐子岛,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002081,金螳螂,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002086,东方海洋,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002094,青岛金王,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002095,生意宝,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002097,山河智能,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002100,天康生物,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002104,恒宝股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002115,三维通信,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002124,天邦食品,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002131,利欧股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002146,荣盛发展,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002157,正邦科技,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002158,汉钟精机,2022,2023-04-29,2023-04-28,1,-1,0,1,0,119,118,4,1,1
002160,常铝股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002161,远望谷,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002164,宁波东力,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002170,芭田股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002174,游族网络,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002175,*ST东智,2022,2023-04-29,2023-04-21,1,-8,0,1,0,119,111,4,1,1
002177,御银股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002188,中天服务,2022,2023-04-29,2023-03-18,2,-42,0,1,0,119,77,3,0,0
002196,方正电机,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002197,证通电子,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002198,ST嘉应,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002201,九鼎新材,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002210,飞马国际,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002211,ST宏达,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002235,安妮股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002244,滨江集团,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002248,华东数控,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002263,大东南,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002266,浙富控股,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002269,美邦服饰,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002272,川润股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002277,友阿股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002278,神开股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002292,奥飞娱乐,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002295,精艺股份,2022,2023-04-29,2023-04-25,1,-4,0,1,0,119,115,4,1,1
002305,*ST南置,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002314,南山控股,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002319,乐通股份,2022,2023-04-29,2023-04-22,1,-7,0,1,0,119,112,4,1,1
002335,科华数据,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002340,格林美,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002343,慈文传媒,2022,2023-04-29,2023-04-25,1,-4,0,1,0,119,115,4,1,1
002345,潮宏基,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002346,柘中股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002348,高乐股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002355,兴民智通,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002356,赫美集团,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002364,中恒电气,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002371,北方华创,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002374,中锐股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002375,亚厦股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002377,国创高新,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002386,天原股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002397,梦洁股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002403,爱仕达,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002408,齐翔腾达,2022,2023-04-29,2023-04-28,1,-1,0,1,0,119,118,4,1,1
002412,汉森制药,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002422,科伦药业,2022,2023-04-29,2023-04-14,1,-15,0,1,0,119,104,4,1,0
002432,九安医疗,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002440,闰土股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002445,中南文化,2022,2023-04-29,2023-04-22,1,-7,0,1,0,119,112,4,1,1
002468,申通快递,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002482,广田集团,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002485,ST雪发,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002486,嘉麟杰,2022,2023-04-29,2023-04-20,1,-9,0,1,0,119,110,4,1,1
002487,大金重工,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002491,通鼎互联,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002495,佳隆股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002498,汉缆股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002527,新时达,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002530,金财互联,2022,2023-04-29,2023-04-25,1,-4,0,1,0,119,115,4,1,1
002531,天顺风能,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002543,万和电气,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002554,惠博普,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002558,巨人网络,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002570,贝因美,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002573,清新环境,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002574,明牌珠宝,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002584,西陇科学,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002586,ST围海,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002587,奥拓电子,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002589,瑞康医药,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002600,领益智造,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002602,世纪华通,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002622,皓宸医疗,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002636,金安国纪,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002647,仁东控股,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002648,卫星化学,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002666,德联集团,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002671,龙泉股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002675,东诚药业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002679,福建金森,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002681,奋达科技,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002687,乔治白,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002689,ST远智,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002707,众信旅游,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002708,光洋股份,2022,2023-04-29,2023-03-29,1,-31,0,1,0,119,88,3,0,0
002717,*ST岭南,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002718,友邦吊顶,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002726,ST龙大,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002731,ST萃华,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002735,王子新材,2022,2023-04-29,2023-04-06,1,-23,0,1,0,119,96,4,1,0
002736,国信证券,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002741,光华科技,2022,2023-04-29,2023-03-08,1,-52,0,1,0,119,67,3,0,0
002742,三圣股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002747,埃斯顿,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002748,世龙实业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002753,永东股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002755,奥赛康,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002757,南兴股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002760,凤形股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002761,浙江建投,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002786,银宝山新,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002795,永和智控,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002796,世嘉科技,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002797,第一创业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002802,洪汇新材,2022,2023-04-29,2023-04-08,1,-21,0,1,0,119,98,4,1,0
002809,红墙股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002811,郑中设计,2022,2023-04-29,2023-04-22,1,-7,0,1,0,119,112,4,1,1
002819,东方中科,2022,2023-04-29,2023-04-12,1,-17,0,1,0,119,102,4,1,0
002830,名雕股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002846,英联股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002851,麦格米特,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002857,三晖电气,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002862,实丰文化,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002867,周大生,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002899,英派斯,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002901,大博医疗,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002909,集泰股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002913,奥士康,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002925,盈趣科技,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002928,华夏航空,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002933,新兴装备,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002950,奥美医疗,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002955,鸿合科技,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002958,青农商行,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002976,瑞玛精密,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
002980,华盛昌,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
003003,天元股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
003010,若羽臣,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
003016,欣贺股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
003027,同兴科技,2022,2023-04-29,2023-04-20,1,-9,0,1,0,119,110,4,1,1
003043,华亚智能,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600004,白云机场,2022,2023-04-29,2023-04-19,2,-10,0,1,0,119,109,4,1,0
600033,福建高速,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600038,中直股份,2022,2023-04-29,2023-03-16,1,-44,0,1,0,119,75,3,0,0
600048,保利发展,2022,2023-04-29,2023-03-31,1,-29,0,1,0,119,90,3,0,0
600054,黄山旅游,2022,2023-04-29,2023-04-15,1,-14,0,1,0,119,105,4,1,0
600056,中国医药,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600057,厦门象屿,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600064,南京高科,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600080,ST金花,2022,2023-04-29,2023-04-28,2,-1,0,1,0,119,118,4,1,1
600081,东风科技,2022,2023-04-29,2023-03-31,1,-29,0,1,0,119,90,3,0,0
600100,同方股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600104,上汽集团,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600107,*ST尔雅,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600117,西宁特钢,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600130,波导股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600132,重庆啤酒,2022,2023-04-29,2023-04-28,1,-1,0,1,0,119,118,4,1,1
600136,ST明诚,2022,2023-04-29,2023-04-27,1,-2,0,1,0,119,117,4,1,1
600166,福田汽车,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600167,联美控股,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600172,黄河旋风,2022,2023-04-29,2023-04-22,1,-7,0,1,0,119,112,4,1,1
600177,雅戈尔,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600182,S佳通,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600186,莲花控股,2022,2023-04-29,2023-03-31,1,-29,0,1,0,119,90,3,0,0
600189,泉阳泉,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600208,衢州发展,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600212,绿能慧充,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600215,派斯林,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600219,南山铝业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600228,*ST返利,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600229,城市传媒,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600231,凌钢股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600238,*ST椰岛,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600246,万通发展,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600250,南京商旅,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600278,东方创业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600281,华阳新材,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600285,羚锐制药,2022,2023-04-29,2023-04-26,1,-3,0,1,0,119,116,4,1,1
600287,苏豪时尚,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600292,电投水电,2022,2023-04-29,2023-03-31,1,-29,0,1,0,119,90,3,0,0
600299,安迪苏,2022,2023-04-29,2023-03-31,1,-29,0,1,0,119,90,3,0,0
600303,曙光股份,2022,2023-04-29,2023-04-29,2,0,0,0,0,119,119,4,1,1
600307,酒钢宏兴,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600322,津投城开,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600333,长春燃气,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600337,ST美克,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600339,中油工程,2022,2023-04-29,2023-04-21,1,-8,0,1,0,119,111,4,1,1
600340,*ST华幸,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600343,航天动力,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600365,ST通葡,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600366,宁波韵升,2022,2023-04-29,2023-04-22,1,-7,0,1,0,119,112,4,1,1
600369,西南证券,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600376,首开股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600381,*ST春天,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600383,金地集团,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600416,湘电股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600418,江淮汽车,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600421,*ST华嵘,2022,2023-04-29,2023-04-19,2,-10,0,1,0,119,109,4,1,0
600448,华纺股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600452,涪陵电力,2022,2023-04-29,2023-04-21,2,-8,0,1,0,119,111,4,1,1
600469,风神股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600481,双良节能,2022,2023-04-29,2023-04-25,1,-4,0,1,0,119,115,4,1,1
600490,鹏欣资源,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600501,航天晨光,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600518,康美药业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600521,华海药业,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600530,交大昂立,2022,2023-04-29,2023-08-31,0,120,1,0,1,119,243,8,0,1
600533,栖霞建设,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600567,山鹰国际,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600570,恒生电子,2022,2023-04-29,2023-04-01,1,-28,0,1,0,119,91,4,1,0
600579,中化装备,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600580,卧龙电驱,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600584,长电科技,2022,2023-04-29,2023-03-31,1,-29,0,1,0,119,90,3,0,0
600590,泰豪科技,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600599,*ST熊猫,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600601,方正科技,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600610,中毅达,2022,2023-04-29,2023-04-25,1,-4,0,1,0,119,115,4,1,1
600611,大众交通,2022,2023-04-29,2023-03-31,1,-29,0,1,0,119,90,3,0,0
600613,神奇制药,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600615,鑫源智造,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600622,光大嘉宝,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600635,大众公用,2022,2023-04-29,2023-03-31,1,-29,0,1,0,119,90,3,0,0
600636,*ST国化,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600637,东方明珠,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600640,国脉文化,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600641,先导基电,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
600650,锦江在线,2022,2023-04-29,2023-04-11,1,-18,0,1,0,119,101,4,1,0
600673,东阳光,2022,2023-04-29,2023-04-08,1,-21,0,1,0,119,98,4,1,0
600679,上海凤凰,2022,2023-04-29,2023-04-27,1,-2,0,1,0,119,117,4,1,1
600681,百川能源,2022,2023-04-29,2023-03-07,1,-53,0,1,0,119,66,3,0,0
600682,南京新百,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
